year,sum,variable,timescale,country
2001,0.759,BA_Total,seasonal_mam,DOM
2002,0.067,BA_Total,seasonal_mam,DOM
2003,0.7500000000000001,BA_Total,seasonal_mam,DOM
2004,0.326,BA_Total,seasonal_mam,DOM
2005,2.4939999999999998,BA_Total,seasonal_mam,DOM
2006,0.304,BA_Total,seasonal_mam,DOM
2007,0.663,BA_Total,seasonal_mam,DOM
2008,0.803,BA_Total,seasonal_mam,DOM
2009,0.46099999999999997,BA_Total,seasonal_mam,DOM
2010,1.081,BA_Total,seasonal_mam,DOM
2011,0.7990000000000002,BA_Total,seasonal_mam,DOM
2012,0.247,BA_Total,seasonal_mam,DOM
2013,0.682,BA_Total,seasonal_mam,DOM
2014,0.398,BA_Total,seasonal_mam,DOM
2015,0.887,BA_Total,seasonal_mam,DOM
2016,0.022000000000000002,BA_Total,seasonal_mam,DOM
2017,0.032,BA_Total,seasonal_mam,DOM
2018,0.281,BA_Total,seasonal_mam,DOM
2019,0.244,BA_Total,seasonal_mam,DOM
2020,0.15000000000000002,BA_Total,seasonal_mam,DOM
2021,0.21300000000000002,BA_Total,seasonal_mam,DOM
2022,0.022,BA_Total,seasonal_mam,DOM
2023,1.0110000000000001,BA_Total,seasonal_mam,DOM
