year,sum,variable,timescale,country
2002,8.681157874206889,Cem_Total,seasonal_son,BWA
2003,2.4133053791422996,Cem_Total,seasonal_son,BWA
2004,4.488082308122625,Cem_Total,seasonal_son,BWA
2005,5.028758562169699,Cem_Total,seasonal_son,BWA
2006,10.842790000592654,Cem_Total,seasonal_son,BWA
2007,3.6206732528599828,Cem_Total,seasonal_son,BWA
2008,27.1499645906762,Cem_Total,seasonal_son,BWA
2009,5.236216400436113,Cem_Total,seasonal_son,BWA
2010,31.62120568588797,Cem_Total,seasonal_son,BWA
2011,34.165502102605274,Cem_Total,seasonal_son,BWA
2012,9.863787053571679,Cem_Total,seasonal_son,BWA
2013,8.219570895638215,Cem_Total,seasonal_son,BWA
2014,7.077694065853036,Cem_Total,seasonal_son,BWA
2015,3.8807541285845764,Cem_Total,seasonal_son,BWA
2016,3.6570415243869805,Cem_Total,seasonal_son,BWA
2017,11.758922020153781,Cem_Total,seasonal_son,BWA
2018,6.957725888543177,Cem_Total,seasonal_son,BWA
2019,2.8735341031116,Cem_Total,seasonal_son,BWA
2020,9.169440262628248,Cem_Total,seasonal_son,BWA
