year,sum,variable,timescale,country
2002,0.00021762968804071045,Cem_Total,seasonal_jja,EGY
2003,0.001371542243260559,Cem_Total,seasonal_jja,EGY
2004,0.0038346148384461056,Cem_Total,seasonal_jja,EGY
2005,0.007091735281933669,Cem_Total,seasonal_jja,EGY
2006,0.006787297862384612,Cem_Total,seasonal_jja,EGY
2007,0.016137477060614587,Cem_Total,seasonal_jja,EGY
2008,0.007455489036537528,Cem_Total,seasonal_jja,EGY
2009,0.001782558598842415,Cem_Total,seasonal_jja,EGY
2010,0.0002952711691082001,Cem_Total,seasonal_jja,EGY
2011,0.004153973398240234,Cem_Total,seasonal_jja,EGY
2012,0.009626712645392577,Cem_Total,seasonal_jja,EGY
2013,0.01257708947548709,Cem_Total,seasonal_jja,EGY
2014,0.03210875443347004,Cem_Total,seasonal_jja,EGY
2015,0.013671140540722599,Cem_Total,seasonal_jja,EGY
2016,0.002278133635021446,Cem_Total,seasonal_jja,EGY
2017,0.018595017070469462,Cem_Total,seasonal_jja,EGY
2018,0.0,Cem_Total,seasonal_jja,EGY
2019,0.0014705257159336547,Cem_Total,seasonal_jja,EGY
2020,0.0032818132329546206,Cem_Total,seasonal_jja,EGY
