year,sum,variable,timescale,country
2001,0.42,BA_Total,seasonal_mam,JPN
2002,0.631,BA_Total,seasonal_mam,JPN
2003,0.6080000000000001,BA_Total,seasonal_mam,JPN
2004,0.217,BA_Total,seasonal_mam,JPN
2005,0.467,BA_Total,seasonal_mam,JPN
2006,0.573,BA_Total,seasonal_mam,JPN
2007,0.6339999999999999,BA_Total,seasonal_mam,JPN
2008,0.512,BA_Total,seasonal_mam,JPN
2009,0.51,BA_Total,seasonal_mam,JPN
2010,0.512,BA_Total,seasonal_mam,JPN
2011,0.593,BA_Total,seasonal_mam,JPN
2012,0.135,BA_Total,seasonal_mam,JPN
2013,0.8510000000000001,BA_Total,seasonal_mam,JPN
2014,0.8660000000000001,BA_Total,seasonal_mam,JPN
2015,0.515,BA_Total,seasonal_mam,JPN
2016,0.113,BA_Total,seasonal_mam,JPN
2017,0.268,BA_Total,seasonal_mam,JPN
2018,0.7240000000000001,BA_Total,seasonal_mam,JPN
2019,0.518,BA_Total,seasonal_mam,JPN
2020,0.496,BA_Total,seasonal_mam,JPN
2021,0.175,BA_Total,seasonal_mam,JPN
2022,0.673,BA_Total,seasonal_mam,JPN
2023,0.352,BA_Total,seasonal_mam,JPN
