year,sum,variable,timescale,country
2002,0.009842324629706542,Cem_Forest_NonForest,seasonal_mam,SRB
2003,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2004,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2005,0.0009442671049576417,Cem_Forest_NonForest,seasonal_mam,SRB
2006,0.002451383937050293,Cem_Forest_NonForest,seasonal_mam,SRB
2007,0.004178587693247864,Cem_Forest_NonForest,seasonal_mam,SRB
2008,0.00011530775576098633,Cem_Forest_NonForest,seasonal_mam,SRB
2009,0.006054207103151383,Cem_Forest_NonForest,seasonal_mam,SRB
2010,0.0004531282438140259,Cem_Forest_NonForest,seasonal_mam,SRB
2011,0.0016737427195469665,Cem_Forest_NonForest,seasonal_mam,SRB
2012,0.0004452679904498291,Cem_Forest_NonForest,seasonal_mam,SRB
2013,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2014,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2015,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2016,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2017,0.001927540438054291,Cem_Forest_NonForest,seasonal_mam,SRB
2018,0.0,Cem_Forest_NonForest,seasonal_mam,SRB
2019,0.00818479350036435,Cem_Forest_NonForest,seasonal_mam,SRB
2020,0.004651867981349354,Cem_Forest_NonForest,seasonal_mam,SRB
