year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.002,0.0,0.02,0.0,0.0,0.001,0.006,0.019,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,ROU
2002,0.015,0.026,0.022,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.0,BA_Forest_NonForest,monthly,ROU
2003,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.018,0.0,BA_Forest_NonForest,monthly,ROU
2004,0.0,0.001,0.095,0.002,0.0,0.0,0.026000000000000002,0.026000000000000002,0.006,0.0,0.002,0.0,BA_Forest_NonForest,monthly,ROU
2005,0.002,0.002,0.08499999999999999,0.002,0.0,0.0,0.003,0.014000000000000002,0.003,0.001,0.0,0.0,BA_Forest_NonForest,monthly,ROU
2006,0.001,0.0,0.35400000000000004,0.0,0.0,0.002,0.001,0.012,0.002,0.013000000000000001,0.023,0.001,BA_Forest_NonForest,monthly,ROU
2007,0.013000000000000001,0.032,0.096,0.0,0.0,0.005,0.03,0.020000000000000004,0.006,0.001,0.0,0.0,BA_Forest_NonForest,monthly,ROU
2008,0.0,0.021,0.061,0.0,0.0,0.0,0.002,0.026000000000000002,0.002,0.003,0.008,0.0,BA_Forest_NonForest,monthly,ROU
2009,0.0,0.0,0.18700000000000003,0.015,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,ROU
2010,0.0,0.0,0.048,0.0,0.0,0.0,0.001,0.011000000000000001,0.001,0.046,0.067,0.0,BA_Forest_NonForest,monthly,ROU
2011,0.0,0.0,0.394,0.005,0.0,0.0,0.013000000000000001,0.006,0.003,0.007,0.10800000000000001,0.003,BA_Forest_NonForest,monthly,ROU
2012,0.0,0.249,0.5700000000000001,0.002,0.0,0.0,0.024,0.016,0.017,0.003,0.01,0.0,BA_Forest_NonForest,monthly,ROU
2013,0.0,0.006,0.012,0.057,0.0,0.004,0.02,0.013999999999999999,0.001,0.006,0.005,0.0,BA_Forest_NonForest,monthly,ROU
2014,0.0,0.061,0.058,0.0,0.0,0.0,0.002,0.041,0.005,0.003,0.001,0.0,BA_Forest_NonForest,monthly,ROU
2015,0.0,0.001,0.016,0.0,0.0,0.0,0.003,0.005,0.001,0.0,0.026000000000000002,0.001,BA_Forest_NonForest,monthly,ROU
2016,0.0,0.006,0.0,0.0,0.0,0.0,0.015000000000000003,0.006,0.002,0.02,0.0,0.002,BA_Forest_NonForest,monthly,ROU
2017,0.001,0.013999999999999999,0.11499999999999999,0.012,0.0,0.0,0.0,0.003,0.0,0.003,0.043,0.0,BA_Forest_NonForest,monthly,ROU
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.028999999999999998,0.029,0.0,BA_Forest_NonForest,monthly,ROU
2019,0.003,0.17600000000000002,0.13,0.0,0.0,0.002,0.023,0.017,0.011,0.033,0.033,0.0,BA_Forest_NonForest,monthly,ROU
2020,0.012,0.014000000000000002,0.17300000000000001,0.074,0.0,0.065,0.026000000000000002,0.015,0.026000000000000002,0.005,0.0,0.0,BA_Forest_NonForest,monthly,ROU
2021,0.0,0.016,0.001,0.0,0.0,0.043,0.023000000000000003,0.07500000000000001,0.023,0.04,0.001,0.0,BA_Forest_NonForest,monthly,ROU
2022,0.005,0.003,1.1750000000000003,0.043,0.0,0.012,0.038000000000000006,0.006,0.0,0.006,0.003,0.0,BA_Forest_NonForest,monthly,ROU
2023,0.0,0.017,0.022000000000000002,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,ROU
