year,sum,variable,timescale,country
2002,0.0004655119133574219,Cem_Forest_NonForest,yearly_jj,HUN
2003,0.0010166743341026192,Cem_Forest_NonForest,yearly_jj,HUN
2004,0.004619078011806061,Cem_Forest_NonForest,yearly_jj,HUN
2005,0.0009675606244593201,Cem_Forest_NonForest,yearly_jj,HUN
2006,0.012486544610237457,Cem_Forest_NonForest,yearly_jj,HUN
2007,0.007401901890950744,Cem_Forest_NonForest,yearly_jj,HUN
2008,0.0022514905557361143,Cem_Forest_NonForest,yearly_jj,HUN
2009,0.0012716897086652527,Cem_Forest_NonForest,yearly_jj,HUN
2010,7.671799932940673e-05,Cem_Forest_NonForest,yearly_jj,HUN
2011,0.0004542854066031342,Cem_Forest_NonForest,yearly_jj,HUN
2012,0.002237372111863922,Cem_Forest_NonForest,yearly_jj,HUN
2013,0.0,Cem_Forest_NonForest,yearly_jj,HUN
2014,0.01124827949638306,Cem_Forest_NonForest,yearly_jj,HUN
2015,3.7962854021820066e-05,Cem_Forest_NonForest,yearly_jj,HUN
2016,0.0014426532842741699,Cem_Forest_NonForest,yearly_jj,HUN
2017,0.0010921755262041628,Cem_Forest_NonForest,yearly_jj,HUN
2018,0.0014222687209624633,Cem_Forest_NonForest,yearly_jj,HUN
2019,0.00042568666976989746,Cem_Forest_NonForest,yearly_jj,HUN
2020,0.0005836386724961853,Cem_Forest_NonForest,yearly_jj,HUN
