year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,I
2003,0.0,Cem_Total,seasonal_djf,I
2004,0.0,Cem_Total,seasonal_djf,I
2005,0.009380988306265138,Cem_Total,seasonal_djf,I
2006,0.0,Cem_Total,seasonal_djf,I
2007,0.003024433691596039,Cem_Total,seasonal_djf,I
2008,0.004832365958909105,Cem_Total,seasonal_djf,I
2009,0.0029278896933955076,Cem_Total,seasonal_djf,I
2010,0.0,Cem_Total,seasonal_djf,I
2011,0.0,Cem_Total,seasonal_djf,I
2012,0.016522210565213837,Cem_Total,seasonal_djf,I
2013,0.0,Cem_Total,seasonal_djf,I
2014,0.0,Cem_Total,seasonal_djf,I
2015,0.0009643319792458191,Cem_Total,seasonal_djf,I
2016,0.0,Cem_Total,seasonal_djf,I
2017,0.003800412640008209,Cem_Total,seasonal_djf,I
2018,0.0,Cem_Total,seasonal_djf,I
2019,0.0006828708205363465,Cem_Total,seasonal_djf,I
2020,0.00013878172387493895,Cem_Total,seasonal_djf,I
