year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,BA_Forest_NonForest,monthly,LR
2003,0.022000000000000002,0.018000000000000002,0.6820000000000002,0.20600000000000004,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2004,0.14500000000000002,0.07400000000000001,0.65,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2005,0.063,0.03,0.022,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2006,0.001,0.15999999999999998,2.163,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,BA_Forest_NonForest,monthly,LR
2007,0.016,0.268,0.24200000000000002,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,BA_Forest_NonForest,monthly,LR
2008,0.003,0.023,0.39000000000000007,0.056,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,BA_Forest_NonForest,monthly,LR
2009,0.01,0.030000000000000002,0.179,10.862999999999996,1.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2010,0.0,0.022,0.10600000000000001,0.014000000000000002,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2011,0.001,0.645,0.201,0.012,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2012,0.20800000000000002,1.04,0.16000000000000003,0.032,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.003,BA_Forest_NonForest,monthly,LR
2013,0.391,0.273,0.18900000000000003,0.139,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.003,BA_Forest_NonForest,monthly,LR
2014,0.002,0.363,0.20900000000000002,3.204,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,LR
2015,0.019,3.6470000000000002,0.5270000000000001,9.926999999999998,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2016,0.087,0.066,0.14300000000000002,0.035,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2017,0.0,0.028000000000000004,0.05600000000000001,0.7739999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,BA_Forest_NonForest,monthly,LR
2018,0.005,0.02,0.33999999999999997,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,BA_Forest_NonForest,monthly,LR
2019,0.0,0.25200000000000006,3.962,0.14100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,LR
2020,0.033,0.22200000000000003,0.21,0.17,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2021,0.026000000000000002,0.056,0.066,0.006,0.012,0.0,0.0,0.0,0.0,0.0,0.004,0.002,BA_Forest_NonForest,monthly,LR
2022,0.058,0.037000000000000005,0.3320000000000001,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,LR
2023,0.038000000000000006,0.29700000000000004,0.324,0.136,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,LR
