fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-10-01,2023-10-01,-0.173925,5.655197,0.668231,0.947544,BA_Forest_NonForest,seasonal_son,AR
