year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_mam,BN
2003,0.035795746786127014,Cem_Total,seasonal_mam,BN
2004,0.00037989360989416503,Cem_Total,seasonal_mam,BN
2005,0.07505080007835187,Cem_Total,seasonal_mam,BN
2006,0.0,Cem_Total,seasonal_mam,BN
2007,0.0,Cem_Total,seasonal_mam,BN
2008,0.0,Cem_Total,seasonal_mam,BN
2009,0.0,Cem_Total,seasonal_mam,BN
2010,0.1218847870145949,Cem_Total,seasonal_mam,BN
2011,0.0,Cem_Total,seasonal_mam,BN
2012,0.001290956914125,Cem_Total,seasonal_mam,BN
2013,0.006399268233243165,Cem_Total,seasonal_mam,BN
2014,0.010692564367552003,Cem_Total,seasonal_mam,BN
2015,0.02091626067578157,Cem_Total,seasonal_mam,BN
2016,0.08973671849193939,Cem_Total,seasonal_mam,BN
2017,0.0,Cem_Total,seasonal_mam,BN
2018,0.0,Cem_Total,seasonal_mam,BN
2019,0.01408583453198474,Cem_Total,seasonal_mam,BN
2020,0.004166547950922119,Cem_Total,seasonal_mam,BN
