year,sum,variable,timescale,country
2001,3.052,BA_Forest_NonForest,yearly,IDN
2002,54.66499999999999,BA_Forest_NonForest,yearly,IDN
2003,8.616,BA_Forest_NonForest,yearly,IDN
2004,45.527999999999984,BA_Forest_NonForest,yearly,IDN
2005,10.466,BA_Forest_NonForest,yearly,IDN
2006,56.171,BA_Forest_NonForest,yearly,IDN
2007,5.074000000000001,BA_Forest_NonForest,yearly,IDN
2008,2.1430000000000002,BA_Forest_NonForest,yearly,IDN
2009,32.089,BA_Forest_NonForest,yearly,IDN
2010,1.3290000000000002,BA_Forest_NonForest,yearly,IDN
2011,12.798000000000002,BA_Forest_NonForest,yearly,IDN
2012,17.907999999999998,BA_Forest_NonForest,yearly,IDN
2013,6.002,BA_Forest_NonForest,yearly,IDN
2014,29.31,BA_Forest_NonForest,yearly,IDN
2015,47.43,BA_Forest_NonForest,yearly,IDN
2016,4.251,BA_Forest_NonForest,yearly,IDN
2017,1.1270000000000002,BA_Forest_NonForest,yearly,IDN
2018,9.693000000000001,BA_Forest_NonForest,yearly,IDN
2019,36.495999999999995,BA_Forest_NonForest,yearly,IDN
2020,1.429,BA_Forest_NonForest,yearly,IDN
2021,1.111,BA_Forest_NonForest,yearly,IDN
2022,0.735,BA_Forest_NonForest,yearly,IDN
2023,0.17,BA_Forest_NonForest,yearly,IDN
