year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_jja,CIV
2003,0.0,Cem_Total,seasonal_jja,CIV
2004,0.0,Cem_Total,seasonal_jja,CIV
2005,0.0,Cem_Total,seasonal_jja,CIV
2006,0.0,Cem_Total,seasonal_jja,CIV
2007,0.0,Cem_Total,seasonal_jja,CIV
2008,0.0,Cem_Total,seasonal_jja,CIV
2009,0.0,Cem_Total,seasonal_jja,CIV
2010,0.0,Cem_Total,seasonal_jja,CIV
2011,0.004399776545844194,Cem_Total,seasonal_jja,CIV
2012,0.0,Cem_Total,seasonal_jja,CIV
2013,0.0,Cem_Total,seasonal_jja,CIV
2014,0.0,Cem_Total,seasonal_jja,CIV
2015,0.0,Cem_Total,seasonal_jja,CIV
2016,0.0,Cem_Total,seasonal_jja,CIV
2017,0.0,Cem_Total,seasonal_jja,CIV
2018,0.0,Cem_Total,seasonal_jja,CIV
2019,0.0,Cem_Total,seasonal_jja,CIV
2020,0.0,Cem_Total,seasonal_jja,CIV
