year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0004206831296378555,0.0009934807104698944,0.0003260823264319763,0.0,0.001113732482133835,0.07142322366468096,0.07340252956485704,0.12739423432760172,0.017505142772714057,0.008015050510410284,0.006255872948204915,0.0051300017511193355,Cem_Total,monthly,TKM
2003,0.044245701813681135,0.030989696102918303,0.004525847456721773,9.466550217492677e-05,0.042521649870320276,0.05383915141256265,0.1964617845314579,0.3698253944863717,0.03738451040525867,0.06324682991784943,0.061606361277934805,0.00406767396390551,Cem_Total,monthly,TKM
2004,0.00829766323970608,0.029574038164999435,0.0022218144458936925,0.004947533895289825,0.28010333698501133,0.07082838706936759,0.15092680127904237,0.06886611443642578,0.024580093758602543,0.0035573639570925368,0.01812953540906053,0.0004452495738381615,Cem_Total,monthly,TKM
2005,0.005488411988937462,0.048831517233237844,0.0005820235378608665,0.00334585425442366,0.004075895302577409,0.09118933010021346,0.08381299905940869,0.06038479974383168,0.01180843333691884,0.004167493780209763,0.012445477517376907,0.006680956434486121,Cem_Total,monthly,TKM
2006,0.0011649558804318772,0.054945549112951034,0.014292607347367028,0.002108579407363884,0.0025677648097236,0.003598451017841889,0.036727095198569384,0.05005719470177854,0.009281935726935196,0.0006598105928353425,0.0,0.001898331585641555,Cem_Total,monthly,TKM
2007,0.047828531826097836,0.004570793272525454,0.0011988049789185369,0.0026751551844182136,0.009735537717865433,0.012595707085895826,0.06399041429166408,0.18440822739510535,0.01901544303851018,0.0195547235689866,0.0007398693709184266,0.0015461236064905548,Cem_Total,monthly,TKM
2008,0.0,0.006733179758057555,0.007932414277191626,0.0,0.0015951994271916042,0.013176355318038232,0.009008687349931923,0.0158365161569773,0.004604200611524795,0.0006362084321509781,0.0024254122819102404,0.0,Cem_Total,monthly,TKM
2009,0.002159723585037979,0.020281083897714103,0.007664253919095093,0.0,0.0024277205103232957,0.01646149849697468,0.06503192735201854,0.04953163952486046,0.013523188498904184,0.006476150565218568,0.009672514780075993,0.016053523108854526,Cem_Total,monthly,TKM
2010,0.0019471433874790381,0.002081738444975769,7.927907692001343e-05,0.014980733137594049,0.1202350865686743,0.17264525860057905,0.19784977185216696,0.01955090631100448,0.011391415437650718,0.008732082279069239,0.012200296619169057,0.006655849251221599,Cem_Total,monthly,TKM
2011,0.00036034486848730466,0.010699225401916377,0.02151846673639593,0.0006213608520447082,0.0,0.01300315789844992,0.019569695317706005,0.0029550255456345822,0.001985335960539383,0.0004581126616137009,0.0,7.596677886218262e-05,Cem_Total,monthly,TKM
2012,0.00014793804025431824,0.044873827504408846,0.0008054622615744629,0.001135655611429367,0.0001429431012466278,0.004742578279633649,0.053654569468465904,0.0063765295614954184,0.007896652162061056,0.009769353871543504,0.025961586284286062,0.0038134436660042285,Cem_Total,monthly,TKM
2013,0.03923115240356659,0.006945622032196188,0.0004942069029707183,0.0022916296397788695,0.001621751343390541,0.022306542934784436,0.11550966750636268,0.019783848475728706,0.002986113855750259,0.00283025288955423,0.0010352176214091491,0.002309152773060051,Cem_Total,monthly,TKM
2014,0.0,0.4067340122556972,0.0005623034437065506,0.002682314365190231,5.081544921069336e-05,0.008664146570690595,0.009747743177803825,0.009878276299127244,0.0022018783594999923,0.0015416927533906098,0.0009009123141867905,0.0021767080628891755,Cem_Total,monthly,TKM
2015,0.006555992450409736,0.00021788084610539248,0.0019401505727976685,0.0002688031559859619,0.04678776318066702,0.03251093559644341,0.08308676743720925,0.027374675915270354,0.035421303171797876,0.003982244726533935,0.002109039736791527,0.0034765224276282957,Cem_Total,monthly,TKM
2016,0.008123911355072167,0.009431815972294356,0.002979095860005745,0.0004212046057162171,0.07215284908831913,0.02772935019609353,0.07634324084916032,0.05543591512529147,0.013574232127324806,0.0012395655314034423,0.001830034909711624,0.00207910957240387,Cem_Total,monthly,TKM
2017,0.00034999502875662227,0.0527863707294545,0.0058162816188695446,0.0031629919497884063,0.001746687832981003,0.001423706791664505,0.037864367344626934,0.0034547272112317043,0.005379378584116058,0.027628651059975466,0.001303249682262909,0.003682896771678635,Cem_Total,monthly,TKM
2018,0.026139077484016955,0.0030680987040613734,0.03797796666996679,0.001981114018756997,9.589512767852783e-05,4.442664721939087e-05,0.00951890975415436,0.007398390936195946,0.0021950602716142883,0.003499657100276673,0.0001628764547103424,0.0002413112476191406,Cem_Total,monthly,TKM
2019,0.0016740753429671362,0.00046584571352392576,0.005637503718166832,0.0,0.004280896999423767,0.09847843061698194,0.5321227974877657,0.10110582411462096,0.021905042633846298,0.012645821108018481,0.004855876824031112,0.017440266444524462,Cem_Total,monthly,TKM
2020,0.19943279821796975,0.03751187638783056,0.005015838789635779,0.00306684080986435,0.008060894644266153,0.04186195939065729,0.07650103445316182,0.04532795212853771,0.004239810951256867,0.0018360695556238994,0.009788261187250201,0.0006856107831958009,Cem_Total,monthly,TKM
