year,sum,variable,timescale,country
2001,0.035,BA_Total,seasonal_son,POL
2002,0.087,BA_Total,seasonal_son,POL
2003,0.068,BA_Total,seasonal_son,POL
2004,0.162,BA_Total,seasonal_son,POL
2005,0.029000000000000005,BA_Total,seasonal_son,POL
2006,0.05,BA_Total,seasonal_son,POL
2007,0.014,BA_Total,seasonal_son,POL
2008,0.095,BA_Total,seasonal_son,POL
2009,0.05,BA_Total,seasonal_son,POL
2010,0.05,BA_Total,seasonal_son,POL
2011,0.017,BA_Total,seasonal_son,POL
2012,0.045,BA_Total,seasonal_son,POL
2013,0.0,BA_Total,seasonal_son,POL
2014,0.001,BA_Total,seasonal_son,POL
2015,0.092,BA_Total,seasonal_son,POL
2016,0.0,BA_Total,seasonal_son,POL
2017,0.0,BA_Total,seasonal_son,POL
2018,0.044000000000000004,BA_Total,seasonal_son,POL
2019,0.004,BA_Total,seasonal_son,POL
2020,0.0,BA_Total,seasonal_son,POL
2021,0.006,BA_Total,seasonal_son,POL
2022,0.013,BA_Total,seasonal_son,POL
2023,0.0,BA_Total,seasonal_son,POL
