year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_jja,CR
2002,0.002,BA_Total,seasonal_jja,CR
2003,0.041,BA_Total,seasonal_jja,CR
2004,0.0,BA_Total,seasonal_jja,CR
2005,0.003,BA_Total,seasonal_jja,CR
2006,0.0,BA_Total,seasonal_jja,CR
2007,0.004,BA_Total,seasonal_jja,CR
2008,0.002,BA_Total,seasonal_jja,CR
2009,0.043,BA_Total,seasonal_jja,CR
2010,0.0,BA_Total,seasonal_jja,CR
2011,0.024,BA_Total,seasonal_jja,CR
2012,0.023,BA_Total,seasonal_jja,CR
2013,0.05,BA_Total,seasonal_jja,CR
2014,0.0,BA_Total,seasonal_jja,CR
2015,0.018,BA_Total,seasonal_jja,CR
2016,0.015,BA_Total,seasonal_jja,CR
2017,0.002,BA_Total,seasonal_jja,CR
2018,0.017,BA_Total,seasonal_jja,CR
2019,0.009000000000000001,BA_Total,seasonal_jja,CR
2020,0.0,BA_Total,seasonal_jja,CR
2021,0.001,BA_Total,seasonal_jja,CR
2022,0.002,BA_Total,seasonal_jja,CR
2023,0.0,BA_Total,seasonal_jja,CR
