year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,BJ
2003,7.11283400819111,Cem_Total,seasonal_djf,BJ
2004,4.724682675345656,Cem_Total,seasonal_djf,BJ
2005,5.5656878099957,Cem_Total,seasonal_djf,BJ
2006,4.465162292542714,Cem_Total,seasonal_djf,BJ
2007,5.23910068191141,Cem_Total,seasonal_djf,BJ
2008,3.7639801090843688,Cem_Total,seasonal_djf,BJ
2009,3.274591261783156,Cem_Total,seasonal_djf,BJ
2010,4.116255628481134,Cem_Total,seasonal_djf,BJ
2011,3.8369750774854237,Cem_Total,seasonal_djf,BJ
2012,3.256301184841908,Cem_Total,seasonal_djf,BJ
2013,4.274148408170809,Cem_Total,seasonal_djf,BJ
2014,3.131673028358937,Cem_Total,seasonal_djf,BJ
2015,2.9318277453222854,Cem_Total,seasonal_djf,BJ
2016,3.4315414513913227,Cem_Total,seasonal_djf,BJ
2017,2.6715863328154232,Cem_Total,seasonal_djf,BJ
2018,2.327304501774541,Cem_Total,seasonal_djf,BJ
2019,2.523937096203974,Cem_Total,seasonal_djf,BJ
2020,3.730170663896496,Cem_Total,seasonal_djf,BJ
