year,sum,variable,timescale,country
2002,0.531136214284315,Cem_Total,seasonal_jja,NER
2003,0.0676109849202759,Cem_Total,seasonal_jja,NER
2004,0.317735359775417,Cem_Total,seasonal_jja,NER
2005,0.056355265618968135,Cem_Total,seasonal_jja,NER
2006,0.5754991773602058,Cem_Total,seasonal_jja,NER
2007,0.14148803753184858,Cem_Total,seasonal_jja,NER
2008,0.1944011380010922,Cem_Total,seasonal_jja,NER
2009,0.2019519823061462,Cem_Total,seasonal_jja,NER
2010,0.2886117566764387,Cem_Total,seasonal_jja,NER
2011,0.21187403211002998,Cem_Total,seasonal_jja,NER
2012,0.04488404488044607,Cem_Total,seasonal_jja,NER
2013,0.15552692928517264,Cem_Total,seasonal_jja,NER
2014,0.2099550929198079,Cem_Total,seasonal_jja,NER
2015,0.09165780941067189,Cem_Total,seasonal_jja,NER
2016,0.40152494051315685,Cem_Total,seasonal_jja,NER
2017,0.21705137004107433,Cem_Total,seasonal_jja,NER
2018,0.13158437053454786,Cem_Total,seasonal_jja,NER
2019,0.24964860353243293,Cem_Total,seasonal_jja,NER
2020,0.0528330421613685,Cem_Total,seasonal_jja,NER
