year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0013411529646259765,0.0,0.0,0.0,0.0,0.0,0.0,0.0005954585995880281,0.017100816358241656,0.05035750022558122,0.010758010501012698,0.000738998130502655,Cem_Total,monthly,SUR
2003,0.007996958182310502,0.03261874626573775,0.05658729266020603,0.022667156165220633,0.0,0.0,0.0,0.0,0.0036800359565982437,0.012506552508414395,0.0020243333373216703,0.0027162212534522097,Cem_Total,monthly,SUR
2004,0.0018540732319562532,0.009143693104983294,0.02157015682214993,0.0011094036878591003,0.0,0.0,0.0,7.774036701168822e-05,0.009994426628160507,0.03192505121723632,0.011721699742882799,0.0035528876025891724,Cem_Total,monthly,SUR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001632557487569397,0.015543621228785703,0.0032356584515594775,0.0002727831394230957,Cem_Total,monthly,SUR
2006,0.0,0.0,0.0009826242008937377,0.00971369893323313,0.0,0.0,0.0,0.0,0.016310786901592066,0.01843537038947154,0.0013871490529053497,0.0,Cem_Total,monthly,SUR
2007,0.0,0.0,0.0,0.0,0.0,0.0006705100938665772,0.0007788172311308594,0.0,0.0030098970456514133,0.005857675559361968,0.0021130256325816803,0.0,Cem_Total,monthly,SUR
2008,0.0,0.0,0.002132762816952561,0.002263758645728874,0.0,0.0,0.0,0.000181916851513916,0.0018833363733444062,0.006870368602440666,0.009992861500746748,0.0005954469417035675,Cem_Total,monthly,SUR
2009,0.0,0.0,0.0,0.000921458225039978,0.008866883592640061,0.0,0.0007442479009207763,0.005024468500990998,0.0298244602230969,0.04619725479145968,0.006965269393368697,0.0027948784391518557,Cem_Total,monthly,SUR
2010,7.726175917260742e-05,0.0044805946761287225,0.0017293586395984192,0.0,0.0,0.0,0.0,0.0007440525037866212,0.006674803215638945,0.0010396880668305053,0.002031598812878601,0.0,Cem_Total,monthly,SUR
2011,0.004616415647348924,0.0006692894571021727,0.0,0.007772571399297275,0.0,0.0,0.0006621702268273088,0.0007340939620599976,0.011715096699460933,0.002715109914261139,0.002067535347329773,0.004361107575330689,Cem_Total,monthly,SUR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007034363263830415,0.007470808940052319,0.029009196058716442,0.044721948059434156,0.00010324282337681581,Cem_Total,monthly,SUR
2013,0.001907802867704071,0.00031084095417549133,0.008087673820520828,0.0018644374118007053,0.0,0.0,0.0,0.0,0.020230736037940743,0.009719103577861269,0.00028651215303871153,0.0017142501456361083,Cem_Total,monthly,SUR
2014,0.0,0.0,0.006958229934883193,0.0014205504292598725,0.0,0.0,0.0,0.0,0.014606702261112884,0.03262298651373516,0.010718094099245295,0.006839938558009351,Cem_Total,monthly,SUR
2015,0.00026802258800488277,0.0007961126938443756,0.009603560472833469,0.02189259633363521,0.0,0.0,0.0,0.0003310358740620117,0.005632231997627029,0.04026529952885903,0.01188897209503026,0.0019196173420199894,Cem_Total,monthly,SUR
2016,0.0013408050369614409,0.0007660078198338623,0.0021469055578970794,2.309888614867401e-05,0.0,0.0,0.0,0.0,0.0020004528773559264,0.006684225599352754,0.003836467504930565,0.010982796629535666,Cem_Total,monthly,SUR
2017,0.0,0.0,0.0,7.561861895584107e-05,0.0,0.0,6.009826214109802e-05,0.007985278359176912,0.007454591021258332,0.00384391307746605,0.0013582350102037963,0.003895927988549156,Cem_Total,monthly,SUR
2018,0.0,0.001607916520735199,0.011488237452190148,0.0003216619209422913,0.0,0.0,0.0,0.0005390571984964447,0.008654053222408609,0.018278084320497972,0.0022728310418587455,0.0,Cem_Total,monthly,SUR
2019,0.0,0.0029157416462483755,0.03761677043654644,0.02908658338301961,0.0,0.0,0.0,3.191533627099609e-05,0.015277372413742468,0.028916319212604825,0.001354933414895111,0.00036797167958430477,Cem_Total,monthly,SUR
2020,0.00029895408910733033,0.005268922071834046,0.04663974760108859,0.004996449897647203,0.0,0.0,0.0,0.0,0.01252857061643106,0.02370443896172654,0.0011833727881260378,0.0,Cem_Total,monthly,SUR
