year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.0,0.0,0.022984574422411898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2003,0.0,4.3862024865783695e-05,0.022015643757744646,6.072907995144653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2004,0.0,0.0026302748348401793,0.002524440004824913,0.000826074837274521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2005,0.0,0.0,0.008269625599893967,0.0006873462836891175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2006,0.0,0.00025340551688637924,0.013751181578475609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2007,0.0,0.000576047878505188,0.03358805052242461,0.0007667836722432003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2008,0.0,0.002418433734562637,0.012291966324709122,0.006738517970080626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2009,0.0,0.002736777387851379,0.006255561468602127,0.00037375302205732726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2010,0.0,0.00010196142430552672,0.011875307008425016,0.00014101315548345947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2011,0.0,0.0024790743303859863,0.01074294695728839,0.0005274845369657745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2012,0.0,0.0,0.005658867967369186,0.00046228534196511844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2013,0.0,0.0006952768997785187,0.003038392438151977,0.003594714721479508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2014,0.0,0.003105071258782898,0.030812940630100483,0.00011953899866415405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2015,0.0,0.001267782308970032,0.008076192927213652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2016,0.0,0.0025203597763383636,0.004443434688572372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2017,0.0,0.002192484222604721,0.007480399565781784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2018,0.0,0.003473601862619034,0.014996085994094957,0.0017855149470803679,0.0,0.000222416577642334,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2019,0.0,0.002055748411658432,0.01078815390099492,0.0004912013570865174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
2020,0.0,0.0054140639828929756,0.02081752221167181,0.0003130236575278931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,J
