year,sum,variable,timescale,country
2002,0.456388452933698,Cem_Total,yearly_jj,BOL
2003,29.771271086059375,Cem_Total,yearly_jj,BOL
2004,12.731040779930334,Cem_Total,yearly_jj,BOL
2005,48.160057479958084,Cem_Total,yearly_jj,BOL
2006,30.58661320543057,Cem_Total,yearly_jj,BOL
2007,23.948953953486015,Cem_Total,yearly_jj,BOL
2008,44.294962044305834,Cem_Total,yearly_jj,BOL
2009,16.6768000328635,Cem_Total,yearly_jj,BOL
2010,11.211387400594704,Cem_Total,yearly_jj,BOL
2011,72.890206129554,Cem_Total,yearly_jj,BOL
2012,18.17607102037989,Cem_Total,yearly_jj,BOL
2013,15.68885670130463,Cem_Total,yearly_jj,BOL
2014,6.931242548769326,Cem_Total,yearly_jj,BOL
2015,4.248002569573792,Cem_Total,yearly_jj,BOL
2016,11.603244390272458,Cem_Total,yearly_jj,BOL
2017,21.560070892841228,Cem_Total,yearly_jj,BOL
2018,12.55256263536523,Cem_Total,yearly_jj,BOL
2019,10.504435491201702,Cem_Total,yearly_jj,BOL
2020,60.67132725447764,Cem_Total,yearly_jj,BOL
