year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.00036246002218426516,0.00040289283977546696,0.0019964751427390976,0.05424240997430442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2003,0.0017429888719421999,0.008194391675996893,0.16484467892697413,0.06018650117681255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004199663774527588,Cem_Forest_NonForest,monthly,PAN
2004,9.419866670570373e-05,0.0021986599182064054,0.03189368330025244,0.18287508512753953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2005,0.0021497129622686005,0.004432061781162979,0.0009122561537537994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2006,0.0,0.004226430709022278,0.0618045812912074,0.012364262358276427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028529104851968384,Cem_Forest_NonForest,monthly,PAN
2007,0.0003744620170390015,0.003051576795667282,0.012505981067637619,0.0028973709677576603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2008,0.0,0.00018314501814645386,0.017116338599976688,0.016852568824741586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2009,7.417073194873046e-05,0.001106576117702591,0.04139889787040834,0.06412111984762194,0.00010391554938461302,0.0,0.0,0.0,0.0,0.0,0.0,7.093816152160644e-05,Cem_Forest_NonForest,monthly,PAN
2010,0.0007711660019341126,0.00041644700475024416,0.0041593762650737,0.0003408722304305725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004542704155581055,Cem_Forest_NonForest,monthly,PAN
2011,7.240795122073364e-05,0.0002934186743518372,0.0020168434376758426,0.0010200900149275054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044351056763842773,Cem_Forest_NonForest,monthly,PAN
2012,0.00014340970774505613,0.0018089788780959856,0.029589929335518517,0.0011804469543352394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2013,0.00024624135518182375,0.002513216155767349,0.005982967213729583,0.0023710511430751952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030793913206127936,Cem_Forest_NonForest,monthly,PAN
2014,0.0008627592426772919,0.004863194782965195,0.0075100716915323775,0.017098560446384168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2015,0.0013778389401141967,0.005687404172278397,0.03818451382154688,0.04022095041115073,6.74738006880188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2016,0.0010307370652917023,0.00854358248940474,0.018130941695345258,0.057526421580391326,0.0,0.0,0.0,0.0,0.0,0.0,0.00020249886615490722,0.0,Cem_Forest_NonForest,monthly,PAN
2017,0.000981205288505188,0.0023624692947935943,0.001747262237702936,0.008548409412914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2018,0.0008568993206985474,0.0013489652289826201,0.0052107329191138,0.0058234835501244355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2019,0.0012702147998333588,0.005690917892673295,0.07193802870183655,0.04271808295176145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,PAN
2020,0.0004303488749607849,0.0003934580916387482,0.012224949592250428,0.03405122346395102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881650800506592e-05,Cem_Forest_NonForest,monthly,PAN
