year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.002,0.008,0.037000000000000005,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2002,0.011,0.012,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,BA_Forest_NonForest,monthly,BT
2003,0.009000000000000001,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2004,0.019000000000000003,0.15999999999999998,0.020000000000000004,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.007,0.0,BA_Forest_NonForest,monthly,BT
2005,0.0,0.008,0.035,0.04,0.001,0.0,0.0,0.0,0.006,0.0,0.0,0.001,BA_Forest_NonForest,monthly,BT
2006,0.064,0.059000000000000004,0.056,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2007,0.011,0.028999999999999998,0.018,0.032,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,BT
2008,0.012,0.034,0.05600000000000001,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.005,BA_Forest_NonForest,monthly,BT
2009,0.01,0.1,0.126,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2010,0.02,0.019,0.252,0.051000000000000004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.012,BA_Forest_NonForest,monthly,BT
2011,0.007,0.093,0.14200000000000002,0.002,0.0,0.0,0.0,0.0,0.006,0.003,0.012,0.003,BA_Forest_NonForest,monthly,BT
2012,0.0,0.058,0.41200000000000003,0.106,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.008,BA_Forest_NonForest,monthly,BT
2013,0.03,0.054,0.006,0.022,0.015,0.001,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2014,0.002,0.065,0.07500000000000001,0.17,0.026000000000000002,0.0,0.0,0.0,0.0,0.006,0.0,0.0,BA_Forest_NonForest,monthly,BT
2015,0.001,0.061,0.319,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,BT
2016,0.0,0.013999999999999999,0.026,0.065,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.016,BA_Forest_NonForest,monthly,BT
2017,0.023,0.133,0.011,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2018,0.0,0.023,0.008,0.016,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,BA_Forest_NonForest,monthly,BT
2019,0.108,0.065,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2020,0.008,0.034,0.018000000000000002,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,BA_Forest_NonForest,monthly,BT
2021,0.004,0.001,0.015000000000000003,0.08100000000000002,0.005,0.0,0.0,0.0,0.0,0.005,0.0,0.007,BA_Forest_NonForest,monthly,BT
2022,0.02,0.009,0.132,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,BT
2023,0.005,0.047,0.009000000000000001,0.184,0.0,0.004,,,,,,,BA_Forest_NonForest,monthly,BT
