year,sum,variable,timescale,region
2001,415.74800000000005,BA_Total,yearly_jj,CF
2002,933.717,BA_Total,yearly_jj,CF
2003,1069.89,BA_Total,yearly_jj,CF
2004,1003.745,BA_Total,yearly_jj,CF
2005,1068.598,BA_Total,yearly_jj,CF
2006,960.223,BA_Total,yearly_jj,CF
2007,1139.4450000000002,BA_Total,yearly_jj,CF
2008,1003.571,BA_Total,yearly_jj,CF
2009,913.435,BA_Total,yearly_jj,CF
2010,900.886,BA_Total,yearly_jj,CF
2011,941.268,BA_Total,yearly_jj,CF
2012,967.639,BA_Total,yearly_jj,CF
2013,790.6900000000002,BA_Total,yearly_jj,CF
2014,759.6039999999999,BA_Total,yearly_jj,CF
2015,767.256,BA_Total,yearly_jj,CF
2016,938.6709999999999,BA_Total,yearly_jj,CF
2017,846.933,BA_Total,yearly_jj,CF
2018,799.344,BA_Total,yearly_jj,CF
2019,823.827,BA_Total,yearly_jj,CF
2020,773.081,BA_Total,yearly_jj,CF
2021,763.759,BA_Total,yearly_jj,CF
2022,743.6339999999999,BA_Total,yearly_jj,CF
2023,739.4279999999999,BA_Total,yearly_jj,CF
