year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,yearly_jj,UZ
2002,0.004,BA_Forest_NonForest,yearly_jj,UZ
2003,0.002,BA_Forest_NonForest,yearly_jj,UZ
2004,0.0,BA_Forest_NonForest,yearly_jj,UZ
2005,0.003,BA_Forest_NonForest,yearly_jj,UZ
2006,0.0,BA_Forest_NonForest,yearly_jj,UZ
2007,0.001,BA_Forest_NonForest,yearly_jj,UZ
2008,0.0,BA_Forest_NonForest,yearly_jj,UZ
2009,0.003,BA_Forest_NonForest,yearly_jj,UZ
2010,0.0,BA_Forest_NonForest,yearly_jj,UZ
2011,0.0,BA_Forest_NonForest,yearly_jj,UZ
2012,0.004,BA_Forest_NonForest,yearly_jj,UZ
2013,0.0,BA_Forest_NonForest,yearly_jj,UZ
2014,0.001,BA_Forest_NonForest,yearly_jj,UZ
2015,0.007,BA_Forest_NonForest,yearly_jj,UZ
2016,0.0,BA_Forest_NonForest,yearly_jj,UZ
2017,0.015,BA_Forest_NonForest,yearly_jj,UZ
2018,0.0,BA_Forest_NonForest,yearly_jj,UZ
2019,0.0,BA_Forest_NonForest,yearly_jj,UZ
2020,0.008,BA_Forest_NonForest,yearly_jj,UZ
2021,0.015,BA_Forest_NonForest,yearly_jj,UZ
2022,0.07600000000000001,BA_Forest_NonForest,yearly_jj,UZ
2023,0.003,BA_Forest_NonForest,yearly_jj,UZ
