year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_mam,RW
2002,0.049999999999999996,BA_Total,seasonal_mam,RW
2003,0.011,BA_Total,seasonal_mam,RW
2004,0.001,BA_Total,seasonal_mam,RW
2005,0.001,BA_Total,seasonal_mam,RW
2006,0.0,BA_Total,seasonal_mam,RW
2007,0.005,BA_Total,seasonal_mam,RW
2008,0.0,BA_Total,seasonal_mam,RW
2009,0.0,BA_Total,seasonal_mam,RW
2010,0.0,BA_Total,seasonal_mam,RW
2011,0.0,BA_Total,seasonal_mam,RW
2012,0.002,BA_Total,seasonal_mam,RW
2013,0.013999999999999999,BA_Total,seasonal_mam,RW
2014,0.0,BA_Total,seasonal_mam,RW
2015,0.157,BA_Total,seasonal_mam,RW
2016,0.266,BA_Total,seasonal_mam,RW
2017,0.007,BA_Total,seasonal_mam,RW
2018,0.0,BA_Total,seasonal_mam,RW
2019,0.0,BA_Total,seasonal_mam,RW
2020,0.002,BA_Total,seasonal_mam,RW
2021,0.0,BA_Total,seasonal_mam,RW
2022,0.002,BA_Total,seasonal_mam,RW
2023,0.004,BA_Total,seasonal_mam,RW
