year,sum,variable,timescale,region
2001,0.308,BA_Forest_NonForest,seasonal_mam,CA
2002,3.6389999999999993,BA_Forest_NonForest,seasonal_mam,CA
2003,0.839,BA_Forest_NonForest,seasonal_mam,CA
2004,0.8990000000000001,BA_Forest_NonForest,seasonal_mam,CA
2005,0.45899999999999996,BA_Forest_NonForest,seasonal_mam,CA
2006,0.6300000000000001,BA_Forest_NonForest,seasonal_mam,CA
2007,2.148,BA_Forest_NonForest,seasonal_mam,CA
2008,0.5720000000000001,BA_Forest_NonForest,seasonal_mam,CA
2009,0.7580000000000002,BA_Forest_NonForest,seasonal_mam,CA
2010,3.675,BA_Forest_NonForest,seasonal_mam,CA
2011,4.6129999999999995,BA_Forest_NonForest,seasonal_mam,CA
2012,2.6449999999999996,BA_Forest_NonForest,seasonal_mam,CA
2013,1.0220000000000002,BA_Forest_NonForest,seasonal_mam,CA
2014,0.524,BA_Forest_NonForest,seasonal_mam,CA
2015,4.634,BA_Forest_NonForest,seasonal_mam,CA
2016,18.724999999999998,BA_Forest_NonForest,seasonal_mam,CA
2017,0.188,BA_Forest_NonForest,seasonal_mam,CA
2018,2.196,BA_Forest_NonForest,seasonal_mam,CA
2019,12.492,BA_Forest_NonForest,seasonal_mam,CA
2020,0.026000000000000002,BA_Forest_NonForest,seasonal_mam,CA
2021,5.521,BA_Forest_NonForest,seasonal_mam,CA
2022,0.269,BA_Forest_NonForest,seasonal_mam,CA
2023,53.209999999999994,BA_Forest_NonForest,seasonal_mam,CA
