year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.026000000000000002,0.015,0.155,0.015,0.0,0.0,0.018000000000000002,0.003,0.015,0.0,0.012,0.069,BA_Total,monthly,URY
2002,0.032,0.14500000000000002,0.003,0.0,0.0,0.04700000000000001,0.3460000000000001,0.196,0.306,0.052000000000000005,0.104,0.15000000000000002,BA_Total,monthly,URY
2003,0.060000000000000005,0.009000000000000001,0.101,0.273,0.036000000000000004,0.069,0.037,0.546,0.161,0.148,0.07,0.166,BA_Total,monthly,URY
2004,0.128,0.129,0.48500000000000004,0.25,0.10400000000000002,0.057,0.501,0.209,0.11,0.045000000000000005,0.171,0.191,BA_Total,monthly,URY
2005,0.55,0.18499999999999997,0.21100000000000002,0.026000000000000002,0.014,0.005,0.024,0.046000000000000006,0.102,0.027,0.14,0.29800000000000004,BA_Total,monthly,URY
2006,0.192,0.14100000000000001,0.08499999999999999,0.20400000000000004,0.117,0.005,0.058,0.138,0.327,0.001,0.066,0.11099999999999999,BA_Total,monthly,URY
2007,0.276,0.166,0.004,0.001,0.064,0.06,0.051000000000000004,0.045000000000000005,0.008,0.147,0.193,0.081,BA_Total,monthly,URY
2008,0.20299999999999999,0.035,0.10900000000000001,0.534,0.112,0.38,0.06,0.031,0.369,0.11900000000000002,0.129,0.16,BA_Total,monthly,URY
2009,0.378,0.043,0.10300000000000001,0.20300000000000004,0.037000000000000005,0.163,0.062,0.051000000000000004,0.003,0.133,0.028,0.182,BA_Total,monthly,URY
2010,0.027999999999999997,0.005,0.117,0.383,0.07800000000000001,0.027999999999999997,0.019000000000000003,0.361,0.074,0.254,0.073,0.18200000000000002,BA_Total,monthly,URY
2011,0.12200000000000001,0.011,0.227,0.05500000000000001,0.072,0.05600000000000001,0.08700000000000001,0.023000000000000003,0.15600000000000003,0.031000000000000003,0.07900000000000001,0.11400000000000002,BA_Total,monthly,URY
2012,0.281,0.05,0.047,0.187,0.159,0.78,0.094,0.030000000000000002,0.005,0.046,0.019,0.017,BA_Total,monthly,URY
2013,0.229,0.05800000000000001,0.008,0.103,0.022000000000000002,0.012,0.014,0.155,0.069,0.052000000000000005,0.024,0.017,BA_Total,monthly,URY
2014,0.005,0.014,0.012,0.09999999999999999,0.003,0.002,0.023,0.05700000000000001,0.039999999999999994,0.069,0.011,0.022000000000000002,BA_Total,monthly,URY
2015,0.037,0.166,0.20299999999999999,0.22099999999999997,0.15600000000000003,0.098,0.128,0.046,0.134,0.028,0.15200000000000002,0.019000000000000003,BA_Total,monthly,URY
2016,0.124,0.11200000000000002,0.013000000000000001,0.015,0.062,0.05600000000000001,0.015,0.036000000000000004,0.265,0.11499999999999999,0.091,0.023,BA_Total,monthly,URY
2017,0.14200000000000002,0.022,0.06399999999999999,0.087,0.006,0.01,0.076,0.022,0.059000000000000004,0.022,0.096,0.078,BA_Total,monthly,URY
2018,0.12,0.17200000000000004,0.129,0.061,0.019,0.012,0.002,0.04699999999999999,0.033,0.10300000000000001,0.028,0.044,BA_Total,monthly,URY
2019,0.05600000000000001,0.08,0.08300000000000002,0.193,0.03,0.015000000000000001,0.054,0.035,0.2,0.035,0.257,0.09100000000000001,BA_Total,monthly,URY
2020,0.082,0.279,0.10700000000000001,0.362,0.155,0.029,0.07500000000000001,0.08800000000000001,0.308,0.04800000000000001,0.061,0.020999999999999998,BA_Total,monthly,URY
2021,0.092,0.194,0.063,0.11599999999999999,0.096,0.03900000000000001,0.044,0.034,0.046,0.09200000000000001,0.066,0.5,BA_Total,monthly,URY
2022,0.994,0.09200000000000001,0.023,0.16199999999999998,0.06100000000000001,0.07,0.002,0.033,0.16,0.135,0.11100000000000002,0.022,BA_Total,monthly,URY
2023,0.127,0.195,0.02,0.3320000000000001,0.023,0.053,,,,,,,BA_Total,monthly,URY
