year,sum,variable,timescale,region
2001,60.155,BA_Total,yearly_jj,MG
2002,201.54999999999998,BA_Total,yearly_jj,MG
2003,153.40499999999997,BA_Total,yearly_jj,MG
2004,288.899,BA_Total,yearly_jj,MG
2005,184.99399999999997,BA_Total,yearly_jj,MG
2006,249.42099999999996,BA_Total,yearly_jj,MG
2007,195.13199999999998,BA_Total,yearly_jj,MG
2008,271.534,BA_Total,yearly_jj,MG
2009,180.99,BA_Total,yearly_jj,MG
2010,199.113,BA_Total,yearly_jj,MG
2011,186.06799999999998,BA_Total,yearly_jj,MG
2012,197.048,BA_Total,yearly_jj,MG
2013,225.87099999999998,BA_Total,yearly_jj,MG
2014,173.87099999999998,BA_Total,yearly_jj,MG
2015,145.713,BA_Total,yearly_jj,MG
2016,207.725,BA_Total,yearly_jj,MG
2017,185.413,BA_Total,yearly_jj,MG
2018,151.10199999999998,BA_Total,yearly_jj,MG
2019,141.53699999999998,BA_Total,yearly_jj,MG
2020,195.05999999999997,BA_Total,yearly_jj,MG
2021,141.42499999999998,BA_Total,yearly_jj,MG
2022,137.682,BA_Total,yearly_jj,MG
2023,145.188,BA_Total,yearly_jj,MG
