year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.35700000000000004,0.034,0.018,0.0,0.0,BA_Total,monthly,BiH
2002,0.0,0.0,0.08100000000000002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.001,0.0,BA_Total,monthly,BiH
2003,0.0,0.0,0.024,0.012,0.0,0.0,0.185,2.438,0.199,0.0,0.0,0.0,BA_Total,monthly,BiH
2004,0.0,0.0,0.373,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.047,BA_Total,monthly,BiH
2005,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BiH
2006,0.0,0.0,0.20099999999999998,0.0,0.0,0.001,0.088,0.002,0.0,0.0,0.0,0.034,BA_Total,monthly,BiH
2007,0.03,0.001,0.09,0.002,0.0,0.016,0.974,0.26999999999999996,0.07200000000000001,0.009,0.002,0.0,BA_Total,monthly,BiH
2008,0.0,0.509,0.001,0.0,0.0,0.0,0.001,0.14100000000000001,0.17500000000000002,0.011,0.0,0.0,BA_Total,monthly,BiH
2009,0.0,0.0,0.056999999999999995,0.0,0.0,0.0,0.0,0.0,0.003,0.027,0.03900000000000001,0.0,BA_Total,monthly,BiH
2010,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.10999999999999999,0.007,0.0,0.0,0.0,BA_Total,monthly,BiH
2011,0.0,0.001,0.7230000000000001,0.027,0.0,0.0,0.059000000000000004,0.049,0.276,0.05800000000000001,0.124,0.0,BA_Total,monthly,BiH
2012,0.0,0.134,0.183,0.0,0.001,0.001,0.515,1.585,0.506,0.0,0.0,0.0,BA_Total,monthly,BiH
2013,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,BA_Total,monthly,BiH
2014,0.0,0.008,0.11499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BiH
2015,0.0,0.008,0.017,0.0,0.0,0.0,0.095,0.022,0.014,0.002,0.071,0.078,BA_Total,monthly,BiH
2016,0.066,0.002,0.001,0.001,0.0,0.0,0.0,0.022,0.021,0.021,0.006,0.417,BA_Total,monthly,BiH
2017,0.0,0.006,0.269,0.013000000000000001,0.0,0.0,0.186,1.456,0.11599999999999999,0.01,0.0,0.0,BA_Total,monthly,BiH
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.029,0.006,0.0,BA_Total,monthly,BiH
2019,0.0,0.038,0.375,0.041,0.0,0.0,0.0,0.035,0.0,0.002,0.002,0.0,BA_Total,monthly,BiH
2020,0.0,0.010000000000000002,0.246,1.117,0.0,0.0,0.005,0.019,0.016,0.0,0.0,0.0,BA_Total,monthly,BiH
2021,0.0,0.054000000000000006,0.011,0.0,0.0,0.024,0.126,0.742,0.021,0.006,0.0,0.0,BA_Total,monthly,BiH
2022,0.0,0.003,0.30100000000000005,0.001,0.0,0.0,0.092,0.003,0.0,0.0,0.0,0.0,BA_Total,monthly,BiH
2023,0.0,0.001,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,BiH
