year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,A
2003,0.0,Cem_Total,seasonal_djf,A
2004,0.0,Cem_Total,seasonal_djf,A
2005,0.0,Cem_Total,seasonal_djf,A
2006,0.0,Cem_Total,seasonal_djf,A
2007,0.0,Cem_Total,seasonal_djf,A
2008,0.0,Cem_Total,seasonal_djf,A
2009,0.0,Cem_Total,seasonal_djf,A
2010,0.0,Cem_Total,seasonal_djf,A
2011,0.0,Cem_Total,seasonal_djf,A
2012,0.0,Cem_Total,seasonal_djf,A
2013,0.0,Cem_Total,seasonal_djf,A
2014,0.00013845400778955078,Cem_Total,seasonal_djf,A
2015,0.0,Cem_Total,seasonal_djf,A
2016,0.0,Cem_Total,seasonal_djf,A
2017,0.0,Cem_Total,seasonal_djf,A
2018,0.0018056026105046385,Cem_Total,seasonal_djf,A
2019,0.0,Cem_Total,seasonal_djf,A
2020,0.0,Cem_Total,seasonal_djf,A
