year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_mam,DEU
2003,0.0027740381094733435,Cem_Total,seasonal_mam,DEU
2004,0.0005549185582446899,Cem_Total,seasonal_mam,DEU
2005,0.00012821294227038574,Cem_Total,seasonal_mam,DEU
2006,0.0011334144191229704,Cem_Total,seasonal_mam,DEU
2007,0.0,Cem_Total,seasonal_mam,DEU
2008,0.0,Cem_Total,seasonal_mam,DEU
2009,0.0003786014099433899,Cem_Total,seasonal_mam,DEU
2010,0.0,Cem_Total,seasonal_mam,DEU
2011,0.002133082883777901,Cem_Total,seasonal_mam,DEU
2012,0.0,Cem_Total,seasonal_mam,DEU
2013,0.0,Cem_Total,seasonal_mam,DEU
2014,0.007981830621623016,Cem_Total,seasonal_mam,DEU
2015,0.0016425409740285948,Cem_Total,seasonal_mam,DEU
2016,0.0,Cem_Total,seasonal_mam,DEU
2017,0.0007724063236448364,Cem_Total,seasonal_mam,DEU
2018,0.0,Cem_Total,seasonal_mam,DEU
2019,0.0,Cem_Total,seasonal_mam,DEU
2020,0.0,Cem_Total,seasonal_mam,DEU
