year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,8.107572569955445e-05,0.00025106242358106993,0.0021357798048344725,0.0,0.00012847058020855714,0.0,0.0,Cem_Total,monthly,MAR
2003,0.0,0.0,0.0,0.0,2.0153414023468018e-05,0.0009770093071044008,0.00013652681948895262,0.012639573476744007,0.004784884798765564,0.00015011749222143555,0.0,0.0,Cem_Total,monthly,MAR
2004,0.0,0.0,0.0,0.0,8.458590031814575e-05,0.010181906779801696,0.008590021695050017,0.047533170849737426,0.0025294957993633117,0.005650815797226914,0.00020095140302020265,0.0,Cem_Total,monthly,MAR
2005,0.0,0.0,0.0,0.0,0.005424215017095673,0.011124032890072692,0.011670297212554548,0.019400906831966123,0.012238405980971607,0.001189838321501648,0.0,0.0,Cem_Total,monthly,MAR
2006,0.0,7.116844399183654e-05,0.00013929961328935242,0.0,0.0,0.0016856808053818972,0.0,0.013989874687346606,0.05534151691748911,0.003930811618791566,0.0,0.0,Cem_Total,monthly,MAR
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013291439828909911,0.0005068260951445312,0.0023969847547177124,0.00851525889042041,0.0,Cem_Total,monthly,MAR
2008,0.0,0.0,0.0,0.0,0.0007947113762258911,0.000786667082678955,0.0005175222106790161,0.0012143892831874695,0.0029776044865382077,0.0,0.0,0.0,Cem_Total,monthly,MAR
2009,0.0002777292226052246,0.0006121336454895439,0.0,0.0,0.001704491953354828,0.0022204405131822508,0.008654006505415594,0.006317761986024669,0.0018609971550497743,0.000701991438893341,0.00025250650640197753,0.0,Cem_Total,monthly,MAR
2010,0.0,0.0,0.0,0.0,0.0011965955244175415,0.0,0.00085380413274823,0.0074369210800811275,0.0014485895271252975,0.004815883107003875,0.0,0.0,Cem_Total,monthly,MAR
2011,0.0,0.0,0.0,0.0,0.0,0.00015812448315490724,0.0026286686276125945,0.013301638171749803,0.0052938617637800145,0.003575090362467705,0.0,0.0,Cem_Total,monthly,MAR
2012,0.0,0.0,0.0,0.0,0.0,0.004183723796021484,0.011154750365631332,0.05449764360791729,0.017115520192118535,0.0010463844256642302,0.0,0.0,Cem_Total,monthly,MAR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0017461440109885864,0.009509274509376782,0.0026364875043186874,0.0,0.0,0.0,Cem_Total,monthly,MAR
2014,0.0,0.0,0.0,0.00275040497231147,0.0,0.0,0.0014083118192569275,0.0004159470044969177,0.018616797510072263,0.0,0.0,0.0,Cem_Total,monthly,MAR
2015,0.0,0.0,0.0,0.0,0.0,0.0006768434783835449,0.0005142881028765565,0.0006186519378250122,0.00311273249073236,0.0,0.0,0.0,Cem_Total,monthly,MAR
2016,0.0,0.0,0.0,0.0,0.0,0.0007263882443561402,0.00755389670817572,0.022636584687164948,0.011095795678498185,0.000839891330817749,0.0,0.0,Cem_Total,monthly,MAR
2017,0.0,0.0,0.0,0.0,0.002119583614551147,0.0008889525170140077,0.00793810467410051,0.0031534437826040503,0.004701792854378418,0.004576794786363738,0.0,0.0,Cem_Total,monthly,MAR
2018,0.0,0.0,0.0,0.0,0.0,0.0004049332083398742,0.002340290526147827,0.005850834140987792,0.016370979522597653,0.0,0.0,0.0,Cem_Total,monthly,MAR
2019,0.0,0.0,0.0,0.0028625410556991884,0.001350022459103897,0.0001520270563128662,0.002305480900901764,0.019954761797972457,0.014544508454987884,0.0014076355899959717,0.0,0.0,Cem_Total,monthly,MAR
2020,0.0,1.3956067393202782e-05,0.0,0.0,0.0,0.0,0.001006683549199341,0.10242474150764909,0.039042092240183346,0.0,0.0,0.0,Cem_Total,monthly,MAR
