year,sum,variable,timescale,region
2002,0.012774444051526963,Cem_Total,seasonal_jja,PK
2003,0.008107284781470133,Cem_Total,seasonal_jja,PK
2004,0.029342501501926084,Cem_Total,seasonal_jja,PK
2005,0.11474447956347991,Cem_Total,seasonal_jja,PK
2006,0.037327933405646906,Cem_Total,seasonal_jja,PK
2007,0.08696583596800549,Cem_Total,seasonal_jja,PK
2008,0.009474675109985967,Cem_Total,seasonal_jja,PK
2009,0.08274754687411313,Cem_Total,seasonal_jja,PK
2010,0.012991090106179638,Cem_Total,seasonal_jja,PK
2011,0.04397553710862382,Cem_Total,seasonal_jja,PK
2012,0.06556821730782529,Cem_Total,seasonal_jja,PK
2013,0.004665474619070496,Cem_Total,seasonal_jja,PK
2014,0.06022406012839694,Cem_Total,seasonal_jja,PK
2015,0.004255880054367179,Cem_Total,seasonal_jja,PK
2016,0.06785124743095475,Cem_Total,seasonal_jja,PK
2017,0.01575324890927874,Cem_Total,seasonal_jja,PK
2018,0.02120244362094928,Cem_Total,seasonal_jja,PK
2019,0.023592259311738608,Cem_Total,seasonal_jja,PK
2020,0.015372185054185564,Cem_Total,seasonal_jja,PK
