year,sum,variable,timescale,country
2001,0.001,BA_Total,yearly,XNC
2002,0.0,BA_Total,yearly,XNC
2003,0.07900000000000001,BA_Total,yearly,XNC
2004,0.02,BA_Total,yearly,XNC
2005,0.076,BA_Total,yearly,XNC
2006,0.0,BA_Total,yearly,XNC
2007,0.001,BA_Total,yearly,XNC
2008,0.0,BA_Total,yearly,XNC
2009,0.0,BA_Total,yearly,XNC
2010,0.016,BA_Total,yearly,XNC
2011,0.022,BA_Total,yearly,XNC
2012,0.008,BA_Total,yearly,XNC
2013,0.0,BA_Total,yearly,XNC
2014,0.0,BA_Total,yearly,XNC
2015,0.0,BA_Total,yearly,XNC
2016,0.043,BA_Total,yearly,XNC
2017,0.0,BA_Total,yearly,XNC
2018,0.0,BA_Total,yearly,XNC
2019,0.0,BA_Total,yearly,XNC
2020,0.029,BA_Total,yearly,XNC
2021,0.0,BA_Total,yearly,XNC
2022,0.094,BA_Total,yearly,XNC
2023,0.0,BA_Total,yearly,XNC
