year,sum,variable,timescale,country
2001,0.849,BA_Forest_NonForest,yearly,PRT
2002,0.746,BA_Forest_NonForest,yearly,PRT
2003,1.2590000000000003,BA_Forest_NonForest,yearly,PRT
2004,0.256,BA_Forest_NonForest,yearly,PRT
2005,1.702,BA_Forest_NonForest,yearly,PRT
2006,0.45699999999999996,BA_Forest_NonForest,yearly,PRT
2007,0.169,BA_Forest_NonForest,yearly,PRT
2008,0.01,BA_Forest_NonForest,yearly,PRT
2009,0.49700000000000005,BA_Forest_NonForest,yearly,PRT
2010,0.7640000000000001,BA_Forest_NonForest,yearly,PRT
2011,0.26,BA_Forest_NonForest,yearly,PRT
2012,0.638,BA_Forest_NonForest,yearly,PRT
2013,1.449,BA_Forest_NonForest,yearly,PRT
2014,0.061,BA_Forest_NonForest,yearly,PRT
2015,0.451,BA_Forest_NonForest,yearly,PRT
2016,1.6479999999999997,BA_Forest_NonForest,yearly,PRT
2017,1.8850000000000002,BA_Forest_NonForest,yearly,PRT
2018,0.112,BA_Forest_NonForest,yearly,PRT
2019,0.15400000000000003,BA_Forest_NonForest,yearly,PRT
2020,1.013,BA_Forest_NonForest,yearly,PRT
2021,0.07900000000000001,BA_Forest_NonForest,yearly,PRT
2022,2.149,BA_Forest_NonForest,yearly,PRT
2023,0.023000000000000003,BA_Forest_NonForest,yearly,PRT
