year,sum,variable,timescale,region
2001,0.023,BA_Forest_NonForest,seasonal_mam,PH
2002,0.894,BA_Forest_NonForest,seasonal_mam,PH
2003,0.9000000000000001,BA_Forest_NonForest,seasonal_mam,PH
2004,0.931,BA_Forest_NonForest,seasonal_mam,PH
2005,2.0780000000000003,BA_Forest_NonForest,seasonal_mam,PH
2006,0.8650000000000001,BA_Forest_NonForest,seasonal_mam,PH
2007,0.8960000000000001,BA_Forest_NonForest,seasonal_mam,PH
2008,0.28300000000000003,BA_Forest_NonForest,seasonal_mam,PH
2009,0.21200000000000005,BA_Forest_NonForest,seasonal_mam,PH
2010,2.0060000000000002,BA_Forest_NonForest,seasonal_mam,PH
2011,0.41500000000000004,BA_Forest_NonForest,seasonal_mam,PH
2012,0.162,BA_Forest_NonForest,seasonal_mam,PH
2013,0.24800000000000003,BA_Forest_NonForest,seasonal_mam,PH
2014,0.8320000000000001,BA_Forest_NonForest,seasonal_mam,PH
2015,1.337,BA_Forest_NonForest,seasonal_mam,PH
2016,1.556,BA_Forest_NonForest,seasonal_mam,PH
2017,0.33000000000000007,BA_Forest_NonForest,seasonal_mam,PH
2018,0.42800000000000005,BA_Forest_NonForest,seasonal_mam,PH
2019,0.8790000000000001,BA_Forest_NonForest,seasonal_mam,PH
2020,1.3330000000000002,BA_Forest_NonForest,seasonal_mam,PH
2021,0.445,BA_Forest_NonForest,seasonal_mam,PH
2022,0.134,BA_Forest_NonForest,seasonal_mam,PH
2023,0.506,BA_Forest_NonForest,seasonal_mam,PH
