year,sum,variable,timescale,country
2001,0.17700000000000002,BA_Forest_NonForest,seasonal_mam,MDG
2002,0.23099999999999998,BA_Forest_NonForest,seasonal_mam,MDG
2003,0.11800000000000002,BA_Forest_NonForest,seasonal_mam,MDG
2004,0.10300000000000001,BA_Forest_NonForest,seasonal_mam,MDG
2005,0.33000000000000007,BA_Forest_NonForest,seasonal_mam,MDG
2006,0.064,BA_Forest_NonForest,seasonal_mam,MDG
2007,0.11499999999999999,BA_Forest_NonForest,seasonal_mam,MDG
2008,0.061,BA_Forest_NonForest,seasonal_mam,MDG
2009,0.113,BA_Forest_NonForest,seasonal_mam,MDG
2010,0.15400000000000003,BA_Forest_NonForest,seasonal_mam,MDG
2011,0.09100000000000001,BA_Forest_NonForest,seasonal_mam,MDG
2012,0.073,BA_Forest_NonForest,seasonal_mam,MDG
2013,0.18600000000000005,BA_Forest_NonForest,seasonal_mam,MDG
2014,0.033,BA_Forest_NonForest,seasonal_mam,MDG
2015,0.07100000000000001,BA_Forest_NonForest,seasonal_mam,MDG
2016,0.4730000000000001,BA_Forest_NonForest,seasonal_mam,MDG
2017,0.11200000000000002,BA_Forest_NonForest,seasonal_mam,MDG
2018,0.139,BA_Forest_NonForest,seasonal_mam,MDG
2019,0.051000000000000004,BA_Forest_NonForest,seasonal_mam,MDG
2020,0.152,BA_Forest_NonForest,seasonal_mam,MDG
2021,0.054000000000000006,BA_Forest_NonForest,seasonal_mam,MDG
2022,0.026000000000000002,BA_Forest_NonForest,seasonal_mam,MDG
2023,0.076,BA_Forest_NonForest,seasonal_mam,MDG
