year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.09800000000000002,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,BA_Forest_NonForest,monthly,FJ
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,BA_Forest_NonForest,monthly,FJ
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,BA_Forest_NonForest,monthly,FJ
2010,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.038,0.001,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000003,0.074,0.018,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.06999999999999999,0.088,BA_Forest_NonForest,monthly,FJ
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.0,BA_Forest_NonForest,monthly,FJ
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.022,0.01,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,FJ
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,FJ
