year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.386,0.39000000000000007,0.08800000000000001,0.005,0.007,0.0,0.0,0.0,0.0,0.022,2.4669999999999996,1.555,BA_Forest_NonForest,monthly,CM
2002,0.4600000000000001,0.686,0.07900000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.5080000000000001,2.2820000000000005,BA_Forest_NonForest,monthly,CM
2003,4.279,0.14400000000000002,0.9970000000000001,0.012,0.008,0.005,0.0,0.009000000000000001,0.0,0.001,0.041,4.886,BA_Forest_NonForest,monthly,CM
2004,0.6290000000000001,0.8750000000000001,1.6700000000000002,0.001,0.02,0.0,0.065,0.05500000000000001,0.0,0.001,0.043,1.5050000000000003,BA_Forest_NonForest,monthly,CM
2005,2.83,0.81,0.04,0.012,0.019,0.0,0.0,0.001,0.0,0.033,13.528999999999996,1.0850000000000002,BA_Forest_NonForest,monthly,CM
2006,3.1450000000000005,0.29600000000000004,0.09,0.059,0.002,0.023,0.033,0.001,0.0,0.017,0.37500000000000006,3.500000000000001,BA_Forest_NonForest,monthly,CM
2007,1.963,2.4140000000000006,0.6690000000000002,0.031,0.002,0.062,0.0,0.007,0.0,0.0,0.6120000000000001,7.5729999999999995,BA_Forest_NonForest,monthly,CM
2008,1.5270000000000001,5.0249999999999995,0.06500000000000002,0.0,0.010000000000000002,0.020999999999999998,0.0,0.0,0.001,0.005,1.1580000000000001,1.3200000000000003,BA_Forest_NonForest,monthly,CM
2009,3.455,0.8220000000000001,0.18700000000000003,0.002,0.0,0.0,0.009000000000000001,0.0,0.0,0.022000000000000002,0.30700000000000005,3.6330000000000005,BA_Forest_NonForest,monthly,CM
2010,1.6730000000000005,0.352,1.7060000000000004,0.003,0.014,0.0,0.0,0.002,0.0,0.0,0.059000000000000004,2.9180000000000006,BA_Forest_NonForest,monthly,CM
2011,0.324,1.0190000000000001,0.08100000000000002,0.001,0.069,0.01,0.001,0.009,0.0,0.0,0.13200000000000003,3.129,BA_Forest_NonForest,monthly,CM
2012,0.535,2.8009999999999997,0.15700000000000003,0.059000000000000004,0.016,0.0,0.19000000000000003,0.002,0.001,0.0,0.020999999999999998,0.7720000000000002,BA_Forest_NonForest,monthly,CM
2013,6.633,1.3090000000000002,0.41600000000000004,0.034,0.012,0.0,0.0,0.005,0.012,0.007,1.3940000000000003,3.13,BA_Forest_NonForest,monthly,CM
2014,0.9910000000000001,0.5780000000000001,0.266,0.0,0.013,0.0,0.12000000000000002,0.0,0.0,0.006,0.052000000000000005,1.7490000000000003,BA_Forest_NonForest,monthly,CM
2015,1.157,1.3350000000000004,0.16,0.008,0.003,0.010000000000000002,0.049,0.043,0.0,0.001,0.111,0.264,BA_Forest_NonForest,monthly,CM
2016,4.003,0.4820000000000001,0.126,0.008,0.001,0.0,0.001,0.0,0.0,0.006,0.10400000000000001,0.495,BA_Forest_NonForest,monthly,CM
2017,2.8900000000000006,0.4080000000000001,0.31700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.767,BA_Forest_NonForest,monthly,CM
2018,0.41400000000000003,3.3550000000000004,0.051,0.009000000000000001,0.006,0.005,0.033,0.0,0.0,0.002,0.30200000000000005,0.601,BA_Forest_NonForest,monthly,CM
2019,3.099,1.494,0.239,0.059,0.036,0.029,0.0,0.0,0.0,0.001,0.279,4.4719999999999995,BA_Forest_NonForest,monthly,CM
2020,2.817999999999999,3.7240000000000006,0.623,0.0,0.016,0.014000000000000002,0.0,0.011,0.0,0.002,0.134,2.5620000000000003,BA_Forest_NonForest,monthly,CM
2021,0.7680000000000001,1.397,1.1540000000000001,0.0,0.02,0.005,0.057999999999999996,0.001,0.0,0.0,0.066,0.375,BA_Forest_NonForest,monthly,CM
2022,1.449,1.0590000000000002,2.0020000000000002,0.005,0.005,0.01,0.0,0.014,0.0,0.007,0.313,0.49600000000000005,BA_Forest_NonForest,monthly,CM
2023,0.673,2.002,1.1410000000000002,0.005,0.003,0.001,,,,,,,BA_Forest_NonForest,monthly,CM
