year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_mam,DZ
2002,0.177,BA_Total,seasonal_mam,DZ
2003,0.0,BA_Total,seasonal_mam,DZ
2004,0.0,BA_Total,seasonal_mam,DZ
2005,0.15300000000000002,BA_Total,seasonal_mam,DZ
2006,0.063,BA_Total,seasonal_mam,DZ
2007,0.003,BA_Total,seasonal_mam,DZ
2008,0.008,BA_Total,seasonal_mam,DZ
2009,0.009000000000000001,BA_Total,seasonal_mam,DZ
2010,0.04,BA_Total,seasonal_mam,DZ
2011,0.007,BA_Total,seasonal_mam,DZ
2012,0.0,BA_Total,seasonal_mam,DZ
2013,0.0,BA_Total,seasonal_mam,DZ
2014,0.012,BA_Total,seasonal_mam,DZ
2015,0.011,BA_Total,seasonal_mam,DZ
2016,0.055,BA_Total,seasonal_mam,DZ
2017,0.0,BA_Total,seasonal_mam,DZ
2018,0.0,BA_Total,seasonal_mam,DZ
2019,0.0,BA_Total,seasonal_mam,DZ
2020,0.051000000000000004,BA_Total,seasonal_mam,DZ
2021,0.0,BA_Total,seasonal_mam,DZ
2022,0.002,BA_Total,seasonal_mam,DZ
2023,0.0,BA_Total,seasonal_mam,DZ
