year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,B
2003,0.00017062865675653076,Cem_Total,seasonal_djf,B
2004,0.0,Cem_Total,seasonal_djf,B
2005,0.0,Cem_Total,seasonal_djf,B
2006,0.0,Cem_Total,seasonal_djf,B
2007,0.0,Cem_Total,seasonal_djf,B
2008,0.0,Cem_Total,seasonal_djf,B
2009,0.0,Cem_Total,seasonal_djf,B
2010,0.0,Cem_Total,seasonal_djf,B
2011,0.0,Cem_Total,seasonal_djf,B
2012,0.0,Cem_Total,seasonal_djf,B
2013,0.0,Cem_Total,seasonal_djf,B
2014,0.0,Cem_Total,seasonal_djf,B
2015,0.0,Cem_Total,seasonal_djf,B
2016,0.0,Cem_Total,seasonal_djf,B
2017,0.0,Cem_Total,seasonal_djf,B
2018,0.0,Cem_Total,seasonal_djf,B
2019,0.0,Cem_Total,seasonal_djf,B
2020,0.0,Cem_Total,seasonal_djf,B
