year,sum,variable,timescale,country
2001,77.11599999999997,BA_Total,seasonal_son,COD
2002,88.09699999999998,BA_Total,seasonal_son,COD
2003,94.261,BA_Total,seasonal_son,COD
2004,99.64999999999998,BA_Total,seasonal_son,COD
2005,109.36099999999998,BA_Total,seasonal_son,COD
2006,119.40399999999998,BA_Total,seasonal_son,COD
2007,104.14999999999998,BA_Total,seasonal_son,COD
2008,117.79499999999997,BA_Total,seasonal_son,COD
2009,139.01899999999995,BA_Total,seasonal_son,COD
2010,116.62199999999996,BA_Total,seasonal_son,COD
2011,129.105,BA_Total,seasonal_son,COD
2012,81.68299999999999,BA_Total,seasonal_son,COD
2013,78.70399999999998,BA_Total,seasonal_son,COD
2014,111.036,BA_Total,seasonal_son,COD
2015,115.03999999999998,BA_Total,seasonal_son,COD
2016,85.45199999999998,BA_Total,seasonal_son,COD
2017,117.63899999999998,BA_Total,seasonal_son,COD
2018,95.03899999999997,BA_Total,seasonal_son,COD
2019,63.122999999999976,BA_Total,seasonal_son,COD
2020,186.59099999999998,BA_Total,seasonal_son,COD
2021,95.452,BA_Total,seasonal_son,COD
2022,107.58899999999997,BA_Total,seasonal_son,COD
2023,0.0,BA_Total,seasonal_son,COD
