year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.037,0.18899999999999997,0.5830000000000001,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.021,BA_Total,monthly,BLZ
2002,0.0,0.001,0.112,0.773,0.439,0.022000000000000002,0.024,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2003,0.0,0.034,0.8460000000000001,0.727,3.232,0.067,0.0,0.0,0.001,0.005,0.011,0.015,BA_Total,monthly,BLZ
2004,0.0,0.012,0.002,0.055,0.017,0.003,0.002,0.038,0.016,0.0,0.0,0.0,BA_Total,monthly,BLZ
2005,0.022000000000000002,0.079,0.5579999999999999,0.9119999999999999,0.4620000000000001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2006,0.0,0.0,0.034999999999999996,0.251,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2007,0.0,0.027,0.061000000000000006,0.903,1.931,0.006,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2008,0.0,0.003,0.125,0.517,1.009,0.001,0.0,0.0,0.0,0.0,0.0,0.001,BA_Total,monthly,BLZ
2009,0.001,0.001,0.132,0.63,0.10400000000000001,0.0,0.004,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2010,0.0,0.164,0.8049999999999999,0.20199999999999999,0.356,0.008,0.0,0.0,0.0,0.004,0.0,0.0,BA_Total,monthly,BLZ
2011,0.0,0.044,0.16699999999999998,2.648,2.4509999999999996,0.075,0.0,0.002,0.0,0.0,0.003,0.0,BA_Total,monthly,BLZ
2012,0.001,0.0,0.0,0.167,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.02,0.004,BA_Total,monthly,BLZ
2013,0.0,0.11099999999999999,0.617,1.4140000000000001,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2014,0.001,0.02,0.162,0.3420000000000001,0.01,0.011,0.012,0.012,0.0,0.0,0.001,0.0,BA_Total,monthly,BLZ
2015,0.0,0.061,0.058,0.909,0.525,0.001,0.049,0.024,0.004,0.0,0.030000000000000002,0.0,BA_Total,monthly,BLZ
2016,0.0,0.002,0.07400000000000001,0.29000000000000004,1.049,0.057,0.039,0.0,0.0,0.0,0.013000000000000001,0.001,BA_Total,monthly,BLZ
2017,0.012,0.073,0.201,0.314,1.1849999999999998,0.004,0.0,0.0,0.0,0.0,0.004,0.0,BA_Total,monthly,BLZ
2018,0.0,0.004,0.193,0.49,0.239,0.034,0.001,0.0,0.0,0.001,0.0,0.001,BA_Total,monthly,BLZ
2019,0.013000000000000001,0.089,0.495,1.173,0.36200000000000004,0.034,0.016,0.014000000000000002,0.0,0.007,0.066,0.0,BA_Total,monthly,BLZ
2020,0.001,0.075,0.28800000000000003,2.206,0.42000000000000004,0.013,0.049,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,BLZ
2021,0.015,0.03,0.13,0.443,0.21800000000000003,0.028999999999999998,0.0,0.009000000000000001,0.0,0.064,0.001,0.01,BA_Total,monthly,BLZ
2022,0.028,0.012,0.154,0.09100000000000001,0.221,0.002,0.0,0.0,0.0,0.012,0.022,0.0,BA_Total,monthly,BLZ
2023,0.019,0.17700000000000002,0.644,0.9930000000000001,0.481,0.5970000000000001,,,,,,,BA_Total,monthly,BLZ
