year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.002634726700917053,0.043246064226146734,6.0708712941264915,5.296948704038757,13.476505736201315,11.235556317481327,51.16928049987827,92.4708351081171,32.866545653981575,3.5931576511216394,0.2704594107781229,0.021041361357875633,Cem_Total,monthly,RUS
2003,0.01771411793550743,0.05484808505612579,51.425615161624,16.84089618861233,143.1477702937647,70.00651715388977,68.61656886255291,49.10612014086769,24.384342036250562,4.452238291492995,0.04590104603028819,0.03011439669651922,Cem_Total,monthly,RUS
2004,0.01893341033305415,0.01929623956492056,0.4668891590832723,7.25354164131907,14.243729924233227,1.81112862282087,14.769598836909744,7.076472441435581,2.7995510843261293,2.701485041441592,0.6711830295723702,0.009077403397320846,Cem_Total,monthly,RUS
2005,0.10339198458886831,0.46496923920786554,18.058085750344773,5.673009560680395,2.6169651259864075,2.6423969494254598,29.10552891622487,18.122468296922754,9.911376220691446,15.545776375434228,0.2793548495679819,0.008185557682214059,Cem_Total,monthly,RUS
2006,0.0,0.18967484819351424,1.0304396657180301,21.019374565543515,15.94051476104225,3.9467664999829575,67.54107487005369,13.575852312162663,8.005088074011342,4.623112236963249,0.2029486046586519,0.030632533288176538,Cem_Total,monthly,RUS
2007,0.015448281257153931,0.08762844939683609,4.85552571649599,11.93348778691655,5.946189514129395,5.336895124715014,16.175196328278492,23.36753902064703,13.749758862422814,8.540454431451932,0.9448717658619844,0.11276478063411699,Cem_Total,monthly,RUS
2008,0.03012525398214282,0.8471340977655706,21.051923000305123,69.69603519593156,29.662139579657094,27.956934280662114,51.298020098404464,15.932508422957028,8.136064475123476,3.55748950188802,0.4718453302598554,0.026266973776442236,Cem_Total,monthly,RUS
2009,0.03779160293167304,0.016434326219570937,6.466318691584005,27.861912766804622,8.926075650699703,6.436743981485683,30.145562020961552,15.394973067949934,7.840507113305321,1.38499809562583,0.09585732935310605,0.002057072925930359,Cem_Total,monthly,RUS
2010,0.0009764450282069854,0.05813305790777685,1.3486590331569122,13.15289070108916,1.7639177143308047,3.4304052791708606,55.63678815014079,44.12813514032614,3.5387347639590088,2.917875962951092,0.8083792487519162,0.09304344602397885,Cem_Total,monthly,RUS
2011,0.006755148504877411,0.45104852476225427,27.639367171110763,20.736634877548894,8.320212973311637,18.54939785565884,42.97714638109814,16.48433411010864,8.58709649533584,13.488289258057499,0.13478322925792835,0.0030267041659960635,Cem_Total,monthly,RUS
2012,0.0024168155063683315,0.08473668222146413,11.192893015587755,14.027252603426756,16.353442523488454,60.76832080435667,132.41280996829613,43.787891100955676,2.9970923889572956,0.7417546114758663,0.16947532082582292,0.0017104663689084397,Cem_Total,monthly,RUS
2013,0.0474492153068348,0.1649581762499137,0.1921898942527981,20.6632642126843,0.9783273255885503,7.481882704419773,38.629936269397504,62.373097533087346,0.6973073242329013,0.5007472496443339,0.1700303435682325,0.016185016492189862,Cem_Total,monthly,RUS
2014,0.004518929938064042,0.45860518107960135,56.47505612820657,13.360338471239997,12.294866864493864,8.826240643929458,79.8519527708946,29.60646797565316,7.759887416371469,3.9224713300056733,0.21193243975813106,0.03564288591303926,Cem_Total,monthly,RUS
2015,0.003929895637482513,0.3456604331363626,18.183312244847045,8.005655499359921,10.641974955217174,7.786331378889222,45.6035193233555,38.727872979813725,11.242557676564543,2.795322451645351,0.47067361147462355,0.011605825492114204,Cem_Total,monthly,RUS
2016,0.0,0.09581343906097792,2.6277497274282164,4.4708698667264315,21.287577000556656,22.36328781894839,89.16121449251814,20.07053692344954,45.63347023920007,1.3537295857506986,0.26505664415536107,0.0,Cem_Total,monthly,RUS
2017,0.0,0.2675658402757928,6.659256488285379,7.660048737072895,2.024066472838506,17.01602586685166,35.602802820789954,50.395400028427126,4.253466346298087,1.2734445723598304,0.27329195843751397,0.009862745167601102,Cem_Total,monthly,RUS
2018,0.002536676732360825,0.0028230595267135774,13.135661030195434,20.800941793754795,34.80955856312113,17.464056120970024,67.55587949096649,36.811053460277684,6.259072365335317,1.0838737002621208,0.45005790498789217,0.02355791076007527,Cem_Total,monthly,RUS
2019,0.18326838463237044,1.6462530384763778,2.838380089364549,7.963239482071349,5.274972101997273,19.31725922340228,123.5662951984233,67.67455916354642,3.4175197531337305,1.4108606173466183,0.2729466219782191,0.17810773792973839,Cem_Total,monthly,RUS
2020,0.0,0.45794820984155854,10.468833834753916,11.801785433682939,1.9947459490324784,21.92085947505501,83.65340951670345,48.019829757803784,24.265868010838915,1.7812857256472923,0.3403632257846245,0.029433053366322265,Cem_Total,monthly,RUS
