year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_jja,LBY
2003,0.0004968918766583252,Cem_Total,seasonal_jja,LBY
2004,0.0,Cem_Total,seasonal_jja,LBY
2005,0.0,Cem_Total,seasonal_jja,LBY
2006,0.0,Cem_Total,seasonal_jja,LBY
2007,0.0,Cem_Total,seasonal_jja,LBY
2008,0.0,Cem_Total,seasonal_jja,LBY
2009,0.0,Cem_Total,seasonal_jja,LBY
2010,0.0,Cem_Total,seasonal_jja,LBY
2011,0.0,Cem_Total,seasonal_jja,LBY
2012,0.0,Cem_Total,seasonal_jja,LBY
2013,0.0,Cem_Total,seasonal_jja,LBY
2014,0.00030440120618237303,Cem_Total,seasonal_jja,LBY
2015,0.0,Cem_Total,seasonal_jja,LBY
2016,0.0,Cem_Total,seasonal_jja,LBY
2017,0.0,Cem_Total,seasonal_jja,LBY
2018,0.0,Cem_Total,seasonal_jja,LBY
2019,0.002618288109066437,Cem_Total,seasonal_jja,LBY
2020,0.0009006368312461853,Cem_Total,seasonal_jja,LBY
