year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.0010643410579024351,0.00029486517445013425,0.004278363610944261,0.0037993712284978337,0.01530224860881606,0.07391221476924954,0.07733427537733555,0.03657174146421947,0.03845503357321606,0.028239474757824387,0.021922027123350472,0.006950353714894835,Cem_Total,monthly,IRQ
2003,0.0017200783764213638,0.0036186824961867907,0.01688652546508624,0.004116321900340523,0.012871717962826768,0.1247715124039435,0.0896404945102724,0.036425210706886146,0.015701661005830626,0.0036431992251033025,0.0015662713698419112,0.0018799093740024873,Cem_Total,monthly,IRQ
2004,0.0,4.433844930478668e-05,0.0004555419067360077,0.013438786903720693,0.03248667593998898,0.0214684474002389,0.032844550162492166,0.014431148385320138,0.016654962215641493,0.00039286854744964594,0.005680265895108866,0.0010639274998483696,Cem_Total,monthly,IRQ
2005,0.0006149125266420708,0.006711766609279864,0.0025017748572348443,0.006164405554717008,0.02868016743627328,0.009983123761281701,0.02621026024236335,0.0014668894372854005,0.00423997770394017,0.002003536829382248,0.002300570010530777,0.0026394435041939314,Cem_Total,monthly,IRQ
2006,0.0017520574074609222,0.004857814919110189,0.00011644042521708679,0.0001175921483143158,0.06023107789517066,0.008422869106076706,0.027571391141066767,0.008156574230287109,0.002369243956732582,0.0018110112670281983,0.006625668027512917,0.00161006582379068,Cem_Total,monthly,IRQ
2007,0.013275176084677943,0.0013024917333253328,0.0,8.743236056521606e-05,0.026026190196925945,0.05129722803359955,0.03841496818505908,0.08667299618579428,0.05232748500928404,0.009704949712207138,0.0031270807035260013,0.002461631453003845,Cem_Total,monthly,IRQ
2008,0.01663007613230058,0.06754848433908019,0.0005810938272994156,0.0004079161041059646,0.1287392633519543,0.024689170053742555,0.07394125157341602,0.055695716949913585,0.023880076054092474,0.00923289351260478,0.006024997230591982,0.031175013730893885,Cem_Total,monthly,IRQ
2009,0.004101209573059564,0.019638548978484688,0.0012284572389994353,0.0012456259753733786,0.02243093606543502,0.0853725437694032,0.0642301034908543,0.09401605733795002,0.0231800338022777,0.0037163233544466392,0.0015361528737046202,6.757020557010652e-05,Cem_Total,monthly,IRQ
2010,0.004095879093605111,0.011957877489408972,0.0004930835469016915,0.005808093013208252,0.030860262619560593,0.09616419843799695,0.24864712411650122,0.12836368782050167,0.027958851429420725,0.030469601964704024,0.014834293541098303,0.017624329332989023,Cem_Total,monthly,IRQ
2011,0.001105066349702713,0.03427085989619495,0.0,9.186121589497758e-05,0.01909048440205769,0.016441805535859534,0.036285314212529236,0.05021742593540224,0.05276274253724402,0.001926095396827057,0.00027048477474477385,0.001389957912876923,Cem_Total,monthly,IRQ
2012,0.008581257301437868,6.49243090196228e-05,0.004034160054947426,0.0019634576293798296,0.023523371464291426,0.027090348104156288,0.03760166420857725,0.023385250290902278,0.01449221880348375,0.002899750376648758,0.0015656935604060362,0.004371689947987412,Cem_Total,monthly,IRQ
2013,0.001272375661007454,0.0010035120788110237,0.0002957549484162292,0.0021116167826418035,0.02438202160444721,0.02488167085392735,0.05972262318964179,0.029161197756513796,0.011803751217810837,0.013829393594249723,0.006010931366182899,0.0037652753810653566,Cem_Total,monthly,IRQ
2014,0.0,0.004186308016221848,4.264569602333069e-05,0.008900477604577406,0.0860893147975697,0.14570552329152084,0.07400258053763235,0.0779756632762621,0.04068050212517874,0.024237547075790157,0.0010361537789295378,0.0018225321275964605,Cem_Total,monthly,IRQ
2015,0.009034416741398252,0.01581489084181688,0.013995497088924747,0.025490778946187318,0.1804000985898538,0.22144868379258836,0.2647859457876638,0.21821329983244417,0.05905225412910957,0.006822784031726476,0.007958816102625775,0.0007645807945194053,Cem_Total,monthly,IRQ
2016,0.013033328010277493,0.01024762820060674,0.0019237302957484915,0.010392147463359503,0.14024454529912528,0.1782518756464452,0.12051743004180845,0.09568680827756185,0.054454419723020786,0.019917671151768016,0.026204311563535934,0.006000586461590595,Cem_Total,monthly,IRQ
2017,0.013124761504690356,0.0021853315699536095,0.0007190788579250602,0.01342524246305379,0.08771589565306642,0.07923151717320885,0.06989697570324514,0.049179554150779174,0.016774617979597898,0.005603751337761598,0.00802661496701785,0.003999642030550407,Cem_Total,monthly,IRQ
2018,0.0201339766133858,0.016072307876325326,0.040866903352942484,0.015702719648211058,0.040633506840550414,0.011758308030215887,0.055091183812501,0.056241603354872174,0.048319118406413675,0.01092756468369385,0.006631281683428894,0.001016224677167267,Cem_Total,monthly,IRQ
2019,0.0005072520675044327,9.078963502914428e-06,7.77578603804016e-05,0.01336122541441808,0.1773622415160856,0.5749334996740728,0.3945778620255393,0.2496975688722723,0.24738194495625657,0.1622635755002709,0.11668064877656244,0.007237101015624283,Cem_Total,monthly,IRQ
2020,0.00022273307906529996,0.0019499682664109574,0.0016690258032157582,0.007197712398489513,0.20641509704484529,0.3426488939966047,0.24158406973613947,0.13315469336760247,0.14209571549051558,0.15961398223480883,0.021877038866787806,0.01266380517545553,Cem_Total,monthly,IRQ
