year,sum,variable,timescale,country
2001,0.38200000000000006,BA_Total,yearly,SUR
2002,1.513,BA_Total,yearly,SUR
2003,1.5390000000000001,BA_Total,yearly,SUR
2004,1.88,BA_Total,yearly,SUR
2005,0.35600000000000004,BA_Total,yearly,SUR
2006,0.967,BA_Total,yearly,SUR
2007,0.26,BA_Total,yearly,SUR
2008,0.527,BA_Total,yearly,SUR
2009,1.691,BA_Total,yearly,SUR
2010,0.26,BA_Total,yearly,SUR
2011,0.6950000000000001,BA_Total,yearly,SUR
2012,1.339,BA_Total,yearly,SUR
2013,0.791,BA_Total,yearly,SUR
2014,1.427,BA_Total,yearly,SUR
2015,1.85,BA_Total,yearly,SUR
2016,0.538,BA_Total,yearly,SUR
2017,0.559,BA_Total,yearly,SUR
2018,0.768,BA_Total,yearly,SUR
2019,1.985,BA_Total,yearly,SUR
2020,1.3900000000000001,BA_Total,yearly,SUR
2021,0.14900000000000002,BA_Total,yearly,SUR
2022,0.452,BA_Total,yearly,SUR
2023,0.485,BA_Total,yearly,SUR
