year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,N
2002,0.0,BA_Forest_NonForest,seasonal_jja,N
2003,0.0,BA_Forest_NonForest,seasonal_jja,N
2004,0.045,BA_Forest_NonForest,seasonal_jja,N
2005,0.001,BA_Forest_NonForest,seasonal_jja,N
2006,0.014,BA_Forest_NonForest,seasonal_jja,N
2007,0.0,BA_Forest_NonForest,seasonal_jja,N
2008,0.086,BA_Forest_NonForest,seasonal_jja,N
2009,0.0,BA_Forest_NonForest,seasonal_jja,N
2010,0.0,BA_Forest_NonForest,seasonal_jja,N
2011,0.0,BA_Forest_NonForest,seasonal_jja,N
2012,0.0,BA_Forest_NonForest,seasonal_jja,N
2013,0.0,BA_Forest_NonForest,seasonal_jja,N
2014,0.0,BA_Forest_NonForest,seasonal_jja,N
2015,0.0,BA_Forest_NonForest,seasonal_jja,N
2016,0.0,BA_Forest_NonForest,seasonal_jja,N
2017,0.0,BA_Forest_NonForest,seasonal_jja,N
2018,0.02,BA_Forest_NonForest,seasonal_jja,N
2019,0.0,BA_Forest_NonForest,seasonal_jja,N
2020,0.0,BA_Forest_NonForest,seasonal_jja,N
2021,0.0,BA_Forest_NonForest,seasonal_jja,N
2022,0.0,BA_Forest_NonForest,seasonal_jja,N
2023,0.0,BA_Forest_NonForest,seasonal_jja,N
