year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_djf,SSD
2003,56.84282809921386,Cem_Total,seasonal_djf,SSD
2004,53.728134559207,Cem_Total,seasonal_djf,SSD
2005,52.65283555388794,Cem_Total,seasonal_djf,SSD
2006,49.26149824643054,Cem_Total,seasonal_djf,SSD
2007,54.16063356264684,Cem_Total,seasonal_djf,SSD
2008,53.43919086170892,Cem_Total,seasonal_djf,SSD
2009,52.04592831311132,Cem_Total,seasonal_djf,SSD
2010,44.66179120541139,Cem_Total,seasonal_djf,SSD
2011,55.498820561945614,Cem_Total,seasonal_djf,SSD
2012,59.485942383093466,Cem_Total,seasonal_djf,SSD
2013,51.71376899287557,Cem_Total,seasonal_djf,SSD
2014,50.83003576086317,Cem_Total,seasonal_djf,SSD
2015,50.74953741084947,Cem_Total,seasonal_djf,SSD
2016,53.13445786394237,Cem_Total,seasonal_djf,SSD
2017,52.38295718592508,Cem_Total,seasonal_djf,SSD
2018,54.16470715858585,Cem_Total,seasonal_djf,SSD
2019,43.528580714147,Cem_Total,seasonal_djf,SSD
2020,47.79206442265313,Cem_Total,seasonal_djf,SSD
