year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2003,0.0,0.0,0.0006449346890417709,0.0,7.048904184986877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2005,0.0,0.0,0.0,0.0005517240722027435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2006,0.0,0.0,0.0,0.0,0.00030533601216175844,0.001709198991027313,0.00016884412380303954,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2007,0.0,0.0,0.0,0.005705206285211319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2010,0.0,0.0,0.0,0.004977889567553772,0.0004667387585013732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2011,0.0,0.0,0.0,0.0005104100310691223,5.721169602383423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2012,0.0,0.0,2.189437710574341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2015,0.0,0.0,0.0,0.0024089035971928555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2017,0.0,0.0,0.0,0.0007764667772322541,0.010481704608296854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2018,0.0,0.0,0.0,0.0,0.0,0.0006675571621999816,0.003103248690509399,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
2020,0.0,0.0,0.0,0.0001356815247352295,0.00134665338610202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,IRL
