year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,8.707999999999998,9.128,12.334999999999997,2.41,0.13200000000000003,0.0,0.0,0.0,0.0,0.002,0.123,1.75,BA_Forest_NonForest,monthly,ET
2002,1.9080000000000001,8.988999999999999,4.725,0.7280000000000001,0.04000000000000001,0.028000000000000004,0.02,0.16,0.4660000000000001,0.02,0.24100000000000002,0.09300000000000001,BA_Forest_NonForest,monthly,ET
2003,3.0769999999999995,11.489,0.8660000000000001,0.272,0.07400000000000001,0.0,0.095,0.005,0.12800000000000003,0.23700000000000002,0.5440000000000002,0.11100000000000002,BA_Forest_NonForest,monthly,ET
2004,0.3460000000000001,2.2600000000000007,1.6570000000000005,0.09799999999999999,0.001,0.002,0.017,0.0,0.012,0.186,0.020000000000000004,0.034,BA_Forest_NonForest,monthly,ET
2005,5.781999999999999,7.4369999999999985,3.7240000000000006,0.6340000000000001,0.003,0.0,0.0,0.0,0.003,0.005,0.011000000000000001,0.654,BA_Forest_NonForest,monthly,ET
2006,12.469000000000001,12.867999999999997,6.243999999999999,3.647,0.057,0.02,0.008,0.005,0.45,0.405,0.225,3.559,BA_Forest_NonForest,monthly,ET
2007,4.095000000000001,8.293999999999999,5.941,1.0550000000000002,0.39,0.045,0.016,0.011,0.107,0.12800000000000003,0.41400000000000003,3.5110000000000006,BA_Forest_NonForest,monthly,ET
2008,2.8930000000000002,5.926,2.676,0.36600000000000005,0.002,0.0,0.0,0.0,0.007,0.002,0.029,0.31200000000000006,BA_Forest_NonForest,monthly,ET
2009,5.627999999999999,8.41,6.238999999999999,0.399,0.10800000000000003,0.129,0.027,0.043000000000000003,0.021,0.0,0.372,0.6429999999999999,BA_Forest_NonForest,monthly,ET
2010,0.593,0.7090000000000001,0.666,0.201,0.0,0.001,0.003,0.001,0.0,0.002,0.008,0.11500000000000002,BA_Forest_NonForest,monthly,ET
2011,1.6380000000000001,5.56,0.904,0.19400000000000003,0.005,0.005,0.001,0.001,0.003,0.014,0.069,0.111,BA_Forest_NonForest,monthly,ET
2012,3.6740000000000004,12.161999999999999,4.092,0.679,0.001,0.0,0.0,0.0,0.002,0.026000000000000002,0.007,0.114,BA_Forest_NonForest,monthly,ET
2013,19.137999999999998,15.222999999999997,9.374,5.2219999999999995,0.038000000000000006,0.06699999999999999,0.003,0.01,0.003,0.016,0.312,6.256,BA_Forest_NonForest,monthly,ET
2014,13.869,13.810999999999998,7.819999999999999,0.6420000000000001,0.011,0.067,0.002,0.0,0.0,0.002,0.222,6.682,BA_Forest_NonForest,monthly,ET
2015,4.843000000000001,7.469,3.0680000000000005,0.327,0.0,0.0,0.0,0.128,0.16700000000000004,0.05600000000000001,0.7290000000000001,0.7200000000000001,BA_Forest_NonForest,monthly,ET
2016,0.061,0.44400000000000006,0.193,0.022000000000000006,0.0,0.0,0.0,0.005,0.006,0.003,0.056999999999999995,0.05500000000000001,BA_Forest_NonForest,monthly,ET
2017,2.111,0.401,0.22200000000000003,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.001,0.032,0.007,BA_Forest_NonForest,monthly,ET
2018,2.496,8.158,2.0140000000000002,0.40099999999999997,0.07900000000000001,0.002,0.002,0.006,0.069,0.044,0.20700000000000002,0.31000000000000005,BA_Forest_NonForest,monthly,ET
2019,41.215999999999994,12.885999999999997,9.027999999999999,1.055,0.11399999999999999,0.0,0.0,0.0,0.0,0.009000000000000001,0.095,0.126,BA_Forest_NonForest,monthly,ET
2020,0.127,0.508,1.014,1.226,0.045,0.068,0.004,0.003,0.07200000000000001,0.013000000000000001,0.06199999999999999,0.09899999999999999,BA_Forest_NonForest,monthly,ET
2021,0.4620000000000001,2.7940000000000005,3.4859999999999993,0.9800000000000001,0.16,0.306,0.012,0.017,0.015,0.034,0.074,0.29700000000000004,BA_Forest_NonForest,monthly,ET
2022,0.852,3.414,3.066999999999999,0.036000000000000004,0.022,0.002,0.006,0.001,0.001,0.001,0.013000000000000001,0.101,BA_Forest_NonForest,monthly,ET
2023,0.4630000000000001,3.166000000000001,2.8819999999999997,0.9300000000000002,0.279,0.038000000000000006,,,,,,,BA_Forest_NonForest,monthly,ET
