year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2003,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.005,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.007,0.002,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.002,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.061,0.032,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.056,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2022,0.0,0.0,0.0,0.0,0.009,0.0,0.6210000000000001,0.026000000000000002,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,MAR
2023,0.0,0.0,0.0,0.028999999999999998,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,MAR
