year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,GRC
2002,0.0,BA_Total,seasonal_mam,GRC
2003,0.005,BA_Total,seasonal_mam,GRC
2004,0.0,BA_Total,seasonal_mam,GRC
2005,0.015,BA_Total,seasonal_mam,GRC
2006,0.001,BA_Total,seasonal_mam,GRC
2007,0.078,BA_Total,seasonal_mam,GRC
2008,0.155,BA_Total,seasonal_mam,GRC
2009,0.007,BA_Total,seasonal_mam,GRC
2010,0.0,BA_Total,seasonal_mam,GRC
2011,0.011,BA_Total,seasonal_mam,GRC
2012,0.047,BA_Total,seasonal_mam,GRC
2013,0.013999999999999999,BA_Total,seasonal_mam,GRC
2014,0.112,BA_Total,seasonal_mam,GRC
2015,0.0,BA_Total,seasonal_mam,GRC
2016,0.011,BA_Total,seasonal_mam,GRC
2017,0.014,BA_Total,seasonal_mam,GRC
2018,0.0,BA_Total,seasonal_mam,GRC
2019,0.0,BA_Total,seasonal_mam,GRC
2020,0.012,BA_Total,seasonal_mam,GRC
2021,0.316,BA_Total,seasonal_mam,GRC
2022,0.015000000000000001,BA_Total,seasonal_mam,GRC
2023,0.0,BA_Total,seasonal_mam,GRC
