year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_djf,NL
2002,0.0,BA_Forest_NonForest,seasonal_djf,NL
2003,0.0,BA_Forest_NonForest,seasonal_djf,NL
2004,0.0,BA_Forest_NonForest,seasonal_djf,NL
2005,0.0,BA_Forest_NonForest,seasonal_djf,NL
2006,0.0,BA_Forest_NonForest,seasonal_djf,NL
2007,0.0,BA_Forest_NonForest,seasonal_djf,NL
2008,0.0,BA_Forest_NonForest,seasonal_djf,NL
2009,0.0,BA_Forest_NonForest,seasonal_djf,NL
2010,0.0,BA_Forest_NonForest,seasonal_djf,NL
2011,0.0,BA_Forest_NonForest,seasonal_djf,NL
2012,0.0,BA_Forest_NonForest,seasonal_djf,NL
2013,0.0,BA_Forest_NonForest,seasonal_djf,NL
2014,0.0,BA_Forest_NonForest,seasonal_djf,NL
2015,0.0,BA_Forest_NonForest,seasonal_djf,NL
2016,0.0,BA_Forest_NonForest,seasonal_djf,NL
2017,0.0,BA_Forest_NonForest,seasonal_djf,NL
2018,0.0,BA_Forest_NonForest,seasonal_djf,NL
2019,0.0,BA_Forest_NonForest,seasonal_djf,NL
2020,0.0,BA_Forest_NonForest,seasonal_djf,NL
2021,0.0,BA_Forest_NonForest,seasonal_djf,NL
2022,0.0,BA_Forest_NonForest,seasonal_djf,NL
2023,0.0,BA_Forest_NonForest,seasonal_djf,NL
