year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,yearly,S
2003,0.0,Cem_Forest_NonForest,yearly,S
2004,0.0,Cem_Forest_NonForest,yearly,S
2005,0.0,Cem_Forest_NonForest,yearly,S
2006,0.035940251170531304,Cem_Forest_NonForest,yearly,S
2007,0.0,Cem_Forest_NonForest,yearly,S
2008,0.0016010696070619507,Cem_Forest_NonForest,yearly,S
2009,0.0,Cem_Forest_NonForest,yearly,S
2010,0.0,Cem_Forest_NonForest,yearly,S
2011,0.0,Cem_Forest_NonForest,yearly,S
2012,0.0,Cem_Forest_NonForest,yearly,S
2013,0.0,Cem_Forest_NonForest,yearly,S
2014,0.21733873978786952,Cem_Forest_NonForest,yearly,S
2015,0.00021731772514599609,Cem_Forest_NonForest,yearly,S
2016,0.0,Cem_Forest_NonForest,yearly,S
2017,0.0,Cem_Forest_NonForest,yearly,S
2018,0.10917702645143208,Cem_Forest_NonForest,yearly,S
2019,0.0,Cem_Forest_NonForest,yearly,S
2020,0.0,Cem_Forest_NonForest,yearly,S
