year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_mam,PER
2002,0.0,BA_Total,seasonal_mam,PER
2003,0.21999999999999997,BA_Total,seasonal_mam,PER
2004,0.22800000000000004,BA_Total,seasonal_mam,PER
2005,0.062,BA_Total,seasonal_mam,PER
2006,0.10000000000000002,BA_Total,seasonal_mam,PER
2007,0.04499999999999999,BA_Total,seasonal_mam,PER
2008,0.008,BA_Total,seasonal_mam,PER
2009,0.128,BA_Total,seasonal_mam,PER
2010,0.087,BA_Total,seasonal_mam,PER
2011,0.10200000000000001,BA_Total,seasonal_mam,PER
2012,0.21700000000000003,BA_Total,seasonal_mam,PER
2013,0.044000000000000004,BA_Total,seasonal_mam,PER
2014,0.05700000000000001,BA_Total,seasonal_mam,PER
2015,0.019,BA_Total,seasonal_mam,PER
2016,0.08,BA_Total,seasonal_mam,PER
2017,0.022000000000000006,BA_Total,seasonal_mam,PER
2018,0.162,BA_Total,seasonal_mam,PER
2019,0.069,BA_Total,seasonal_mam,PER
2020,0.137,BA_Total,seasonal_mam,PER
2021,0.022000000000000002,BA_Total,seasonal_mam,PER
2022,0.112,BA_Total,seasonal_mam,PER
2023,0.42200000000000004,BA_Total,seasonal_mam,PER
