year,sum,variable,timescale,country
2001,0.016,BA_Total,yearly,JAM
2002,0.041,BA_Total,yearly,JAM
2003,0.066,BA_Total,yearly,JAM
2004,0.008,BA_Total,yearly,JAM
2005,0.123,BA_Total,yearly,JAM
2006,0.205,BA_Total,yearly,JAM
2007,0.067,BA_Total,yearly,JAM
2008,0.004,BA_Total,yearly,JAM
2009,0.162,BA_Total,yearly,JAM
2010,0.045,BA_Total,yearly,JAM
2011,0.057,BA_Total,yearly,JAM
2012,0.09,BA_Total,yearly,JAM
2013,0.12000000000000001,BA_Total,yearly,JAM
2014,0.03,BA_Total,yearly,JAM
2015,0.066,BA_Total,yearly,JAM
2016,0.019999999999999997,BA_Total,yearly,JAM
2017,0.073,BA_Total,yearly,JAM
2018,0.065,BA_Total,yearly,JAM
2019,0.17200000000000001,BA_Total,yearly,JAM
2020,0.078,BA_Total,yearly,JAM
2021,0.025,BA_Total,yearly,JAM
2022,0.020999999999999998,BA_Total,yearly,JAM
2023,0.029,BA_Total,yearly,JAM
