year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,BA_Forest_NonForest,monthly,TG
2002,0.051000000000000004,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.038000000000000006,BA_Forest_NonForest,monthly,TG
2003,0.11499999999999999,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,BA_Forest_NonForest,monthly,TG
2004,0.011000000000000001,0.22400000000000003,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,BA_Forest_NonForest,monthly,TG
2005,0.135,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.018,BA_Forest_NonForest,monthly,TG
2006,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.657,BA_Forest_NonForest,monthly,TG
2007,0.025,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.221,BA_Forest_NonForest,monthly,TG
2008,0.35800000000000004,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.02,BA_Forest_NonForest,monthly,TG
2009,0.03900000000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.334,BA_Forest_NonForest,monthly,TG
2010,0.030999999999999996,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.031,BA_Forest_NonForest,monthly,TG
2011,0.054000000000000006,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.046,BA_Forest_NonForest,monthly,TG
2012,0.013000000000000001,0.031000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TG
2013,0.09000000000000001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.19099999999999998,BA_Forest_NonForest,monthly,TG
2014,0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,BA_Forest_NonForest,monthly,TG
2015,0.054000000000000006,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.229,BA_Forest_NonForest,monthly,TG
2016,0.4590000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,BA_Forest_NonForest,monthly,TG
2017,0.007,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038000000000000006,BA_Forest_NonForest,monthly,TG
2018,1.712,0.08899999999999998,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,1.6529999999999998,BA_Forest_NonForest,monthly,TG
2019,0.016,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,BA_Forest_NonForest,monthly,TG
2020,0.10500000000000001,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,BA_Forest_NonForest,monthly,TG
2021,0.061,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,BA_Forest_NonForest,monthly,TG
2022,0.068,0.09200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,BA_Forest_NonForest,monthly,TG
2023,0.015000000000000001,0.07300000000000001,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,TG
