year,sum,variable,timescale,region
2002,2.8113372722930325,Cem_Total,yearly,TG
2003,3.1113674740937824,Cem_Total,yearly,TG
2004,1.9704189633736457,Cem_Total,yearly,TG
2005,5.290793192996029,Cem_Total,yearly,TG
2006,3.044872642196885,Cem_Total,yearly,TG
2007,1.9225487078038603,Cem_Total,yearly,TG
2008,2.59103396787441,Cem_Total,yearly,TG
2009,2.5709162788032955,Cem_Total,yearly,TG
2010,2.088185984359898,Cem_Total,yearly,TG
2011,3.943429222740535,Cem_Total,yearly,TG
2012,1.7452367283891947,Cem_Total,yearly,TG
2013,2.2857335277861877,Cem_Total,yearly,TG
2014,1.543221682596167,Cem_Total,yearly,TG
2015,2.9655524383737735,Cem_Total,yearly,TG
2016,2.617072576362183,Cem_Total,yearly,TG
2017,2.25349495484835,Cem_Total,yearly,TG
2018,1.4253176729661459,Cem_Total,yearly,TG
2019,1.5719933877379013,Cem_Total,yearly,TG
2020,2.5193750253602336,Cem_Total,yearly,TG
