year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011391762827233887,0.0,5.636776201083374e-05,0.005936675468547089,8.149818989978028e-05,Cem_Forest_NonForest,monthly,AZE
2003,0.0,0.0,0.0,0.0,0.0,0.0,7.481135298010254e-05,0.00036616851822116086,0.00010468165949551391,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2004,8.79174319227295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87567763867798e-05,0.0,Cem_Forest_NonForest,monthly,AZE
2005,0.0,0.00012866499603930663,0.0,0.0,0.0,0.0,9.227886107772827e-05,0.0004833581849436035,0.0002760307368763733,0.0,7.940669215692138e-05,0.000173272261963562,Cem_Forest_NonForest,monthly,AZE
2006,0.0,0.0,7.87100059909668e-05,0.0,0.0,0.0,0.00038288088717996214,0.0010889564650539247,0.0007709079125963746,0.0003759380020336304,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2007,0.0,0.00011290903154785157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016747562685826413,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2008,0.0,0.0,8.223516184155273e-05,0.0,0.0,0.0,0.0,0.00022137858106781007,0.00010184933655950927,0.0,0.00014040493054852295,0.0,Cem_Forest_NonForest,monthly,AZE
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0003249642554995422,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010164572264483642,0.0,0.002997520012990051,0.006963135029022065,0.0021351714163489687,Cem_Forest_NonForest,monthly,AZE
2011,0.0,0.0,0.0,6.651816817935181e-05,0.0,0.0,6.345473520724488e-05,0.0,0.0,0.00010583480221166993,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2012,0.0,0.0,0.0015588163506256407,0.0008198999430706177,0.0,0.0,0.0,0.0,0.0,0.000685887523840271,0.00041093794780422974,0.0,Cem_Forest_NonForest,monthly,AZE
2013,8.325103329528808e-05,0.0,0.0004541217546341553,0.0,0.0,7.824604574072265e-05,0.0,0.0,0.0,0.00018392223661190796,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2014,0.0,9.588025111889648e-05,0.0,0.0,0.0,0.0,0.006097715750847717,0.003673340162013977,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007944065114258117,0.0,0.00023612248810476685,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968867443707276e-05,0.0,Cem_Forest_NonForest,monthly,AZE
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013021385589585875,0.012454523064227846,0.004880275386027008,0.00046607824317895503,0.0,Cem_Forest_NonForest,monthly,AZE
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013718359931640624,0.003923593072434509,0.0,0.0,Cem_Forest_NonForest,monthly,AZE
2019,0.0,0.0,0.0,0.0,0.0,0.0002630496171094361,6.649686735342406e-05,0.005142418808693358,0.00010868674467376708,0.0,0.0,0.0011782413694406738,Cem_Forest_NonForest,monthly,AZE
2020,0.00020454517814694215,0.00015163956903703309,0.0,0.0,0.0,0.0007773029458643037,0.0002806699664835205,0.0,5.932180582128906e-05,0.014810785925726074,0.006710721164203613,0.0,Cem_Forest_NonForest,monthly,AZE
