year,sum,variable,timescale,country
2001,2.009,BA_Total,seasonal_jja,GEO
2002,0.05700000000000001,BA_Total,seasonal_jja,GEO
2003,0.134,BA_Total,seasonal_jja,GEO
2004,0.40499999999999997,BA_Total,seasonal_jja,GEO
2005,0.9470000000000001,BA_Total,seasonal_jja,GEO
2006,1.438,BA_Total,seasonal_jja,GEO
2007,0.22200000000000003,BA_Total,seasonal_jja,GEO
2008,0.457,BA_Total,seasonal_jja,GEO
2009,0.0,BA_Total,seasonal_jja,GEO
2010,0.9410000000000001,BA_Total,seasonal_jja,GEO
2011,0.28500000000000003,BA_Total,seasonal_jja,GEO
2012,0.05,BA_Total,seasonal_jja,GEO
2013,0.056,BA_Total,seasonal_jja,GEO
2014,0.011,BA_Total,seasonal_jja,GEO
2015,1.6059999999999999,BA_Total,seasonal_jja,GEO
2016,1.0499999999999998,BA_Total,seasonal_jja,GEO
2017,0.6970000000000001,BA_Total,seasonal_jja,GEO
2018,0.402,BA_Total,seasonal_jja,GEO
2019,1.484,BA_Total,seasonal_jja,GEO
2020,0.71,BA_Total,seasonal_jja,GEO
2021,0.316,BA_Total,seasonal_jja,GEO
2022,0.306,BA_Total,seasonal_jja,GEO
2023,0.0,BA_Total,seasonal_jja,GEO
