year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.15500000000000003,1.381,2.145,0.163,0.023,0.017,0.0,BA_Total,monthly,MDA
2002,0.0,0.018,0.020999999999999998,0.0,0.0,0.15000000000000002,0.17500000000000002,0.345,0.012,0.008,0.0,0.0,BA_Total,monthly,MDA
2003,0.0,0.0,0.0,0.003,0.0,0.0,0.001,0.035,0.03,0.01,0.005,0.0,BA_Total,monthly,MDA
2004,0.0,0.0,0.063,0.0,0.0,0.002,0.094,0.447,0.026999999999999996,0.004,0.0,0.0,BA_Total,monthly,MDA
2005,0.014,0.0,0.101,0.002,0.0,0.035,0.5790000000000001,0.74,0.075,0.10600000000000001,0.001,0.0,BA_Total,monthly,MDA
2006,0.0,0.0,0.57,0.0,0.0,0.013000000000000001,0.5730000000000001,0.45999999999999996,0.012,0.044,0.013,0.0,BA_Total,monthly,MDA
2007,0.003,0.001,0.131,0.0,0.0,0.168,0.8730000000000001,0.29100000000000004,0.048,0.0,0.0,0.0,BA_Total,monthly,MDA
2008,0.0,0.003,0.0,0.0,0.0,0.094,0.24200000000000002,5.006,0.41800000000000004,0.016,0.006,0.0,BA_Total,monthly,MDA
2009,0.0,0.001,0.166,0.001,0.0,0.056999999999999995,0.501,0.444,0.067,0.014,0.0,0.0,BA_Total,monthly,MDA
2010,0.0,0.0,0.22600000000000003,0.0,0.0,0.0,0.157,0.827,0.11,0.037,0.009000000000000001,0.0,BA_Total,monthly,MDA
2011,0.0,0.005,0.825,0.0,0.0,0.069,0.115,0.42800000000000005,0.14500000000000002,0.148,0.017,0.017,BA_Total,monthly,MDA
2012,0.0,0.0,0.35,0.004,0.0,0.015000000000000001,0.081,0.023,0.013,0.001,0.0,0.0,BA_Total,monthly,MDA
2013,0.0,0.063,0.026,0.01,0.0,0.14900000000000002,0.26,0.5630000000000001,0.042,0.34400000000000003,0.003,0.0,BA_Total,monthly,MDA
2014,0.0,0.312,0.108,0.0,0.0,0.091,0.7460000000000001,0.79,0.089,0.28400000000000003,0.338,0.0,BA_Total,monthly,MDA
2015,0.0,0.004,0.034,0.0,0.0,0.02,0.887,0.6880000000000001,0.10400000000000001,0.053,0.013999999999999999,0.022,BA_Total,monthly,MDA
2016,0.0,0.0,0.027,0.0,0.0,0.12000000000000001,1.09,1.2880000000000003,0.07500000000000001,0.046,0.027000000000000003,0.0,BA_Total,monthly,MDA
2017,0.0,0.02,0.054,0.001,0.0,0.078,0.654,0.664,0.07100000000000001,0.002,0.0,0.0,BA_Total,monthly,MDA
2018,0.0,0.0,0.183,0.005,0.0,0.19,0.11599999999999999,0.15699999999999997,0.004,0.028,0.01,0.0,BA_Total,monthly,MDA
2019,0.0,0.009000000000000001,0.059000000000000004,0.0,0.0,0.119,0.23600000000000004,0.07100000000000001,0.011,0.07300000000000001,0.0,0.0,BA_Total,monthly,MDA
2020,0.0,0.065,0.12,0.008,0.0,0.007,0.011,0.002,0.01,0.006,0.0,0.0,BA_Total,monthly,MDA
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.373,0.133,0.03,0.14600000000000002,0.0,BA_Total,monthly,MDA
2022,0.013,0.017,0.6010000000000001,0.0,0.0,0.006,0.075,0.041,0.003,0.0,0.0,0.0,BA_Total,monthly,MDA
2023,0.0,0.057,0.0,0.0,0.0,0.002,,,,,,,BA_Total,monthly,MDA
