year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,23.024999999999995,23.557999999999993,31.163999999999987,15.880999999999993,0.37,0.001,0.22100000000000003,0.23800000000000002,0.20900000000000002,0.619,4.269,6.755,BA_Total,monthly,VE
2002,16.130999999999997,23.751999999999995,10.937999999999999,1.275,0.001,0.038,0.252,0.538,1.195,2.7350000000000008,4.048,21.292,BA_Total,monthly,VE
2003,35.417999999999985,35.037,59.51800000000001,16.66699999999999,1.192,0.0,0.10400000000000001,0.178,0.192,0.647,2.092,9.212999999999997,BA_Total,monthly,VE
2004,31.52399999999999,31.471999999999998,27.051,5.34,0.119,0.02,0.18600000000000003,0.30000000000000004,0.12000000000000001,0.625,4.414,14.476999999999999,BA_Total,monthly,VE
2005,23.351,22.883999999999993,58.46899999999999,9.155999999999999,0.5720000000000001,0.19899999999999998,0.23600000000000004,0.36400000000000005,0.7950000000000002,1.195,3.4399999999999995,17.534,BA_Total,monthly,VE
2006,22.380999999999997,23.966999999999995,28.837999999999997,21.337999999999994,3.1919999999999997,0.124,0.236,0.383,0.8320000000000001,1.432,4.562999999999999,14.338,BA_Total,monthly,VE
2007,33.24299999999999,48.01800000000001,26.539999999999992,10.048999999999996,3.575,0.258,0.20600000000000002,0.022,0.128,0.529,6.683999999999998,7.7219999999999995,BA_Total,monthly,VE
2008,23.827999999999992,27.569,32.885999999999996,17.178999999999995,1.5670000000000004,0.4890000000000001,0.126,0.29100000000000004,0.4,0.435,2.3390000000000004,11.155,BA_Total,monthly,VE
2009,18.939999999999998,19.651,22.694,19.348999999999993,6.793999999999998,0.8610000000000002,0.22499999999999998,0.377,1.186,1.543,12.877999999999998,22.613000000000003,BA_Total,monthly,VE
2010,39.442999999999984,33.29599999999999,31.35299999999999,5.239,0.4779999999999999,0.047,0.089,0.084,0.182,1.7200000000000002,1.4890000000000003,6.495999999999999,BA_Total,monthly,VE
2011,25.874999999999996,18.994,12.516,3.2620000000000005,0.395,0.263,0.647,0.325,0.53,1.355,1.85,7.215999999999998,BA_Total,monthly,VE
2012,19.747,22.961,14.247999999999994,0.771,0.5660000000000001,0.36100000000000004,0.429,0.32599999999999996,0.774,1.4320000000000002,6.790999999999998,12.975999999999999,BA_Total,monthly,VE
2013,25.487000000000002,26.997999999999994,37.891999999999996,12.113999999999994,0.401,0.354,0.501,0.35800000000000004,0.6130000000000001,1.086,6.079999999999999,8.697,BA_Total,monthly,VE
2014,28.159,27.569,34.37799999999999,15.254999999999994,5.410999999999998,0.32500000000000007,0.7460000000000001,0.28700000000000003,0.5870000000000001,0.213,3.3190000000000004,14.434999999999999,BA_Total,monthly,VE
2015,22.967999999999996,18.086999999999996,24.595999999999997,18.684999999999995,6.4079999999999995,0.108,0.331,0.37700000000000006,1.051,1.495,5.257,10.751999999999997,BA_Total,monthly,VE
2016,37.527,33.54899999999999,32.331999999999994,6.2299999999999995,0.026000000000000002,0.0,0.069,0.19300000000000003,0.272,0.407,2.305,7.073999999999999,BA_Total,monthly,VE
2017,18.501999999999995,21.451999999999995,17.658999999999992,15.168999999999997,0.378,0.06,0.245,0.5650000000000001,0.31200000000000006,1.002,9.491999999999999,18.323,BA_Total,monthly,VE
2018,20.587999999999997,41.145,34.64199999999999,14.206999999999997,1.042,0.094,0.41600000000000004,0.478,0.28300000000000003,0.7380000000000001,8.394,25.902,BA_Total,monthly,VE
2019,26.195999999999998,42.099999999999994,44.76599999999998,23.300999999999995,2.011,0.0,0.402,0.5710000000000001,0.317,0.41000000000000003,8.069999999999999,14.625000000000002,BA_Total,monthly,VE
2020,32.803000000000004,49.267999999999994,64.844,39.79,10.523999999999997,0.259,0.131,0.052000000000000005,0.151,0.39099999999999996,0.4580000000000001,12.934999999999997,BA_Total,monthly,VE
2021,24.933,27.929000000000002,21.454999999999995,4.78,0.5810000000000001,0.0,0.09000000000000002,0.17800000000000005,1.0010000000000001,1.667,9.766999999999998,16.208,BA_Total,monthly,VE
2022,34.291999999999994,36.22399999999999,35.61599999999999,12.684999999999997,0.484,0.018000000000000002,0.23900000000000002,0.123,0.36300000000000004,0.382,3.535,20.270999999999997,BA_Total,monthly,VE
2023,19.471999999999998,34.32599999999999,42.91199999999999,13.456999999999995,1.168,0.28600000000000003,,,,,,,BA_Total,monthly,VE
